,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,P.George,Los Angeles Clippers,Dallas Mavericks,0,42.50,33,8,6,4,1,7,.747,.763,.526,0.0,17.7,9.5,29.2,4.9,2.3,29.2,134,113,14.9,4000000028
1,J.Harden,Los Angeles Clippers,Dallas Mavericks,0,40.01,33,7,6,1,1,4,.859,.824,.294,3.6,15.8,10.1,29.4,1.3,2.5,25.4,164,122,14.2,4000000028
2,T.Mann,Los Angeles Clippers,Dallas Mavericks,0,34.52,11,2,3,0,0,3,.557,.500,.667,4.2,7.2,5.8,7.1,0.0,0.0,15.0,115,129,-5.0,4000000028
3,I.Zubac,Los Angeles Clippers,Dallas Mavericks,0,30.16,13,1,4,1,1,0,.547,.545,.000,4.8,12.5,8.9,4.7,1.7,3.3,20.4,108,122,-5.3,4000000028
4,A.Coffey,Los Angeles Clippers,Dallas Mavericks,0,23.01,4,0,3,1,1,0,.400,.400,.200,6.3,11.0,8.8,0.0,2.3,4.3,12.5,78,121,-5.5,4000000028
5,N.Powell,Los Angeles Clippers,Dallas Mavericks,0,32.24,11,0,0,1,0,3,.688,.688,.625,0.0,0.0,0.0,0.0,1.6,0.0,13.3,113,128,-3.4,4000000028
6,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,0,22.16,5,1,3,2,0,1,.282,.313,.250,0.0,17.0,9.1,5.6,4.7,0.0,23.5,52,115,-14.7,4000000028
7,M.Plumlee,Los Angeles Clippers,Dallas Mavericks,0,14.20,6,3,4,0,2,0,1.000,1.000,.000,10.1,26.4,18.9,30.5,0.0,14.0,10.1,215,116,14.2,4000000028
8,L.Doncic,Dallas Mavericks,Los Angeles Clippers,1,44.42,29,10,10,0,1,1,.511,.438,.375,11.3,19.5,15.1,36.7,0.0,2.1,31.2,124,128,2.1,4000000028
9,K.Irving,Dallas Mavericks,Los Angeles Clippers,1,44.33,40,5,7,0,0,6,.724,.680,.480,5.7,16.3,10.6,21.6,0.0,0.0,34.6,125,130,4.9,4000000028
10,P.Washington,Dallas Mavericks,Los Angeles Clippers,1,41.16,10,1,4,1,2,1,.530,.500,.556,0.0,14.1,6.6,3.3,1.3,4.6,13.4,88,123,-4.6,4000000028
11,D.Jones,Dallas Mavericks,Los Angeles Clippers,1,33.00,14,1,7,1,1,2,.742,.778,.333,15.3,13.2,14.3,4.7,1.6,2.9,12.7,165,124,6.2,4000000028
12,D.Gafford,Dallas Mavericks,Los Angeles Clippers,1,18.32,5,2,5,0,0,0,.434,.250,.000,13.6,23.5,18.2,13.8,0.0,0.0,18.6,96,130,-7.6,4000000028
13,M.Kleber,Dallas Mavericks,Los Angeles Clippers,1,21.53,3,1,2,1,1,1,1.500,1.500,1.000,0.0,13.3,6.2,5.8,2.4,4.3,2.0,276,121,5.8,4000000028
14,D.Lively,Dallas Mavericks,Los Angeles Clippers,1,17.54,8,1,6,1,0,0,.901,1.000,.000,14.1,32.5,22.7,9.2,2.9,0.0,13.5,145,122,7.1,4000000028
15,J.Green,Dallas Mavericks,Los Angeles Clippers,1,13.24,2,1,1,1,0,0,.258,.000,.667,0.0,10.9,5.0,9.0,3.9,0.0,12.9,87,122,-8.1,4000000028
16,J.Hardy,Dallas Mavericks,Los Angeles Clippers,1,2.41,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,133,-7.3,4000000028
17,D.Exum,Dallas Mavericks,Los Angeles Clippers,1,2.05,0,0,0,0,0,0,.000,.000,.500,0.0,0.0,0.0,0.0,0.0,0.0,42.7,0,133,-49.3,4000000028
18,K.Middleton,Milwaukee Bucks,Indiana Pacers,0,39.51,25,5,10,1,0,0,.490,.409,.182,3.0,27.1,15.1,17.1,1.2,0.0,33.8,97,130,-9.1,4000000028
19,B.Lopez,Milwaukee Bucks,Indiana Pacers,0,38.51,27,1,9,0,1,3,.683,.750,.278,9.3,18.5,13.9,4.0,0.0,2.7,26.7,115,132,-0.1,4000000028
20,M.Beasley,Milwaukee Bucks,Indiana Pacers,0,34.27,20,2,3,0,0,4,.833,.833,.583,0.0,10.4,5.2,8.0,0.0,0.0,15.9,162,135,4.0,4000000028
21,P.Beverley,Milwaukee Bucks,Indiana Pacers,0,20.37,9,4,1,1,0,1,.654,.583,.167,0.0,5.8,2.9,23.9,2.4,0.0,15.2,149,130,4.6,4000000028
22,B.Portis,Milwaukee Bucks,Indiana Pacers,0,6.59,4,0,3,0,0,0,.500,.500,.250,0.0,51.6,25.8,0.0,0.0,0.0,26.1,97,130,-6.7,4000000028
23,A.Jackson,Milwaukee Bucks,Indiana Pacers,0,25.19,6,7,6,3,1,2,.750,.750,1.000,14.2,14.2,14.2,31.4,5.9,4.1,10.8,141,116,11.5,4000000028
24,P.Connaughton,Milwaukee Bucks,Indiana Pacers,0,22.24,4,3,3,0,0,0,.333,.333,.333,0.0,16.1,8.0,15.4,0.0,0.0,12.2,92,134,-9.8,4000000028
25,A.Green,Milwaukee Bucks,Indiana Pacers,0,21.29,8,1,3,0,0,2,.571,.571,.857,0.0,16.8,8.4,5.7,0.0,0.0,14.9,117,134,-6.5,4000000028
26,D.Gallinari,Milwaukee Bucks,Indiana Pacers,0,13.05,6,2,3,0,0,0,.600,.600,.000,0.0,27.5,13.8,21.0,0.0,0.0,17.4,132,133,0.0,4000000028
27,J.Crowder,Milwaukee Bucks,Indiana Pacers,0,12.38,2,1,1,0,1,0,.250,.250,.500,0.0,9.5,4.7,9.0,0.0,8.3,14.5,67,127,-11.9,4000000028
28,M.Beauchamp,Milwaukee Bucks,Indiana Pacers,0,2.10,2,0,0,0,0,0,.500,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,42.1,93,134,-19.2,4000000028
29,T.Antetokounmpo,Milwaukee Bucks,Indiana Pacers,0,2.10,0,0,0,0,1,0,,,,0.0,0.0,0.0,0.0,0.0,48.2,0.0,0,95,14.9,4000000028
30,P.Siakam,Indiana Pacers,Milwaukee Bucks,1,39.43,13,7,9,2,1,0,.424,.429,.286,3.0,24.2,13.6,21.8,2.5,2.1,17.8,112,113,-0.9,4000000028
31,A.Nembhard,Indiana Pacers,Milwaukee Bucks,1,37.49,15,9,3,0,0,3,.833,.833,.444,0.0,9.5,4.8,29.8,0.0,0.0,11.0,182,122,4.4,4000000028
32,A.Nesmith,Indiana Pacers,Milwaukee Bucks,1,37.37,13,1,3,0,2,3,.838,.750,.833,3.2,6.4,4.8,3.0,0.0,4.5,10.8,148,119,-1.0,4000000028
33,M.Turner,Indiana Pacers,Milwaukee Bucks,1,37.36,29,4,9,0,3,7,.738,.794,.529,3.2,25.5,14.4,15.4,0.0,6.7,24.1,143,114,10.5,4000000028
34,T.Haliburton,Indiana Pacers,Milwaukee Bucks,1,32.02,24,4,4,1,0,5,.693,.656,.750,0.0,15.0,7.5,17.6,1.5,0.0,29.3,116,118,1.7,4000000028
35,T.McConnell,Indiana Pacers,Milwaukee Bucks,1,18.13,8,8,4,0,0,0,.364,.364,.273,0.0,26.3,13.2,59.4,0.0,0.0,27.9,112,120,-5.9,4000000028
36,O.Toppin,Indiana Pacers,Milwaukee Bucks,1,16.31,13,0,2,0,0,1,.722,.722,.222,0.0,14.5,7.3,0.0,0.0,0.0,25.2,129,121,-1.5,4000000028
37,B.Sheppard,Indiana Pacers,Milwaukee Bucks,1,14.07,8,0,2,1,0,2,1.389,1.500,1.000,0.0,17.0,8.5,0.0,3.5,0.0,19.2,91,113,1.4,4000000028
38,D.McDermott,Indiana Pacers,Milwaukee Bucks,1,2.42,3,0,0,0,0,1,.750,.750,1.000,0.0,0.0,0.0,0.0,0.0,0.0,34.2,123,124,9.4,4000000028
39,I.Jackson,Indiana Pacers,Milwaukee Bucks,1,2.10,0,0,2,1,0,0,.000,.000,.000,100.0,0.0,55.4,0.0,22.9,0.0,64.0,61,73,-42.5,4000000028
40,J.Walker,Indiana Pacers,Milwaukee Bucks,1,1.30,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,124,-8.4,4000000028
41,O.Anunoby,New York Knicks,Philadelphia 76ers,0,46.49,16,0,14,0,3,0,.500,.500,.250,4.3,26.7,15.3,0.0,0.0,6.3,15.9,104,97,1.6,4000000028
42,J.Hart,New York Knicks,Philadelphia 76ers,0,45.41,4,5,17,0,3,0,.190,.000,.429,10.9,27.4,19.0,14.2,0.0,6.4,14.9,59,97,-5.1,4000000028
43,J.Brunson,New York Knicks,Philadelphia 76ers,0,43.32,47,10,4,0,1,2,.605,.559,.235,0.0,9.6,4.7,64.3,0.0,2.3,40.1,136,106,21.7,4000000028
44,I.Hartenstein,New York Knicks,Philadelphia 76ers,0,28.14,8,2,4,1,0,0,.581,.667,.000,10.6,3.7,7.2,11.3,1.9,0.0,15.3,92,105,-3.5,4000000028
45,D.DiVincenzo,New York Knicks,Philadelphia 76ers,0,28.11,8,0,2,0,0,2,.364,.364,.636,0.0,7.4,3.6,0.0,0.0,0.0,17.1,84,108,-6.1,4000000028
46,M.McBride,New York Knicks,Philadelphia 76ers,0,26.34,13,0,4,0,0,3,.781,.786,.714,3.8,11.8,7.7,0.0,0.0,0.0,15.4,140,107,5.3,4000000028
47,P.Achiuwa,New York Knicks,Philadelphia 76ers,0,19.48,1,2,7,0,4,0,.085,.000,.000,20.2,15.8,18.1,13.1,0.0,19.8,15.2,63,92,-0.8,4000000028
48,B.Bogdanovic,New York Knicks,Philadelphia 76ers,0,1.11,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,111,-5.5,4000000028
49,J.Embiid,Philadelphia 76ers,New York Knicks,1,43.58,27,6,10,3,2,1,.537,.395,.316,0.0,22.7,11.6,30.7,3.6,3.7,31.0,102,96,10.4,4000000028
50,T.Maxey,Philadelphia 76ers,New York Knicks,1,43.14,23,6,6,1,0,3,.505,.452,.429,0.0,13.9,7.1,33.1,1.2,0.0,25.7,105,107,4.4,4000000028
51,K.Oubre,Philadelphia 76ers,New York Knicks,1,39.37,19,2,3,1,1,3,.598,.567,.467,0.0,7.6,3.9,11.8,1.3,2.1,18.7,119,108,5.3,4000000028
52,T.Harris,Philadelphia 76ers,New York Knicks,1,33.43,10,0,8,0,0,0,.460,.400,.100,9.3,14.8,12.1,0.0,0.0,0.0,15.1,106,109,-3.5,4000000028
53,K.Lowry,Philadelphia 76ers,New York Knicks,1,33.01,7,7,5,0,0,1,.427,.250,.667,9.5,6.1,7.7,36.9,0.0,0.0,11.6,128,112,0.7,4000000028
54,N.Batum,Philadelphia 76ers,New York Knicks,1,21.27,1,1,7,0,0,0,.129,.000,.333,14.6,18.6,16.7,7.7,0.0,0.0,10.6,65,107,-9.7,4000000028
55,C.Payne,Philadelphia 76ers,New York Knicks,1,13.46,5,0,1,0,1,1,.625,.625,.750,0.0,7.3,3.7,0.0,0.0,5.9,17.0,84,109,-0.4,4000000028
56,D.Melton,Philadelphia 76ers,New York Knicks,1,7.12,0,1,1,0,0,0,.000,.000,1.000,0.0,13.9,7.1,23.0,0.0,0.0,13.0,25,109,-13.9,4000000028
57,P.Reed,Philadelphia 76ers,New York Knicks,1,4.02,0,0,1,0,1,0,.000,.000,.000,0.0,24.8,12.7,0.0,0.0,20.2,34.7,0,92,-30.2,4000000028
58,A.Edwards,Minnesota Timberwolves,Phoenix Suns,0,40.57,40,6,9,1,2,7,.730,.717,.565,11.7,15.8,13.7,27.3,1.3,4.9,30.9,157,129,21.2,4000000028
59,K.Towns,Minnesota Timberwolves,Phoenix Suns,0,38.49,28,3,10,0,0,4,.764,.765,.353,6.2,26.7,16.1,13.5,0.0,0.0,20.3,173,132,10.0,4000000028
60,J.McDaniels,Minnesota Timberwolves,Phoenix Suns,0,33.53,18,0,3,1,1,1,.634,.542,.333,7.1,3.8,5.5,0.0,1.6,3.0,19.3,140,132,-1.3,4000000028
61,M.Conley,Minnesota Timberwolves,Phoenix Suns,0,33.46,10,7,4,1,0,2,.410,.300,.600,3.6,11.5,7.4,26.1,1.6,0.0,18.1,114,132,-4.4,4000000028
62,R.Gobert,Minnesota Timberwolves,Phoenix Suns,0,24.58,9,1,5,1,2,0,.436,.333,.000,14.4,10.4,12.5,5.5,2.2,8.0,24.7,85,126,-12.3,4000000028
63,N.Alexander-Walker,Minnesota Timberwolves,Phoenix Suns,0,31.26,5,4,3,2,0,0,.265,.222,.556,7.6,4.1,5.9,16.1,3.4,0.0,12.9,108,130,-5.4,4000000028
64,N.Reid,Minnesota Timberwolves,Phoenix Suns,0,19.31,8,0,3,0,1,1,.694,.625,.500,0.0,19.9,9.6,0.0,0.0,5.1,12.7,159,130,-1.8,4000000028
65,K.Anderson,Minnesota Timberwolves,Phoenix Suns,0,16.40,4,2,7,0,0,0,.400,.400,.000,21.6,31.1,26.2,16.3,0.0,0.0,12.9,138,131,-2.3,4000000028
66,K.Durant,Phoenix Suns,Minnesota Timberwolves,1,46.19,33,5,9,0,4,2,.787,.765,.176,2.8,20.7,12.1,20.3,0.0,7.8,22.6,161,135,12.6,4000000028
67,D.Booker,Phoenix Suns,Minnesota Timberwolves,1,44.55,49,6,5,2,1,3,.810,.690,.238,0.0,13.4,6.9,26.6,2.4,2.0,34.2,165,135,16.9,4000000028
68,R.O'Neale,Phoenix Suns,Minnesota Timberwolves,1,36.39,6,1,6,1,0,2,.429,.429,.857,10.6,9.8,10.2,3.7,1.5,0.0,9.1,122,140,-4.0,4000000028
69,B.Beal,Phoenix Suns,Minnesota Timberwolves,1,31.22,9,2,1,0,1,1,.346,.346,.385,4.1,0.0,2.0,9.6,0.0,2.9,28.8,58,147,-23.8,4000000028
70,J.Nurkic,Phoenix Suns,Minnesota Timberwolves,1,20.04,9,5,8,2,1,0,.666,.600,.000,32.3,17.9,24.9,38.8,5.4,4.5,16.0,175,125,16.2,4000000028
71,E.Gordon,Phoenix Suns,Minnesota Timberwolves,1,39.13,6,0,0,0,0,2,.429,.429,.714,0.0,0.0,0.0,0.0,0.0,0.0,8.5,94,148,-8.6,4000000028
72,J.Okogie,Phoenix Suns,Minnesota Timberwolves,1,14.15,4,1,3,1,0,0,.515,.667,.333,0.0,25.3,13.1,10.8,3.8,0.0,19.6,69,127,-11.7,4000000028
73,N.Little,Phoenix Suns,Minnesota Timberwolves,1,7.13,0,0,1,0,0,0,.000,.000,1.000,0.0,16.6,8.6,0.0,0.0,0.0,6.6,0,140,-18.1,4000000028
