,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,L.Doncic,Dallas Mavericks,Brooklyn Nets,0,43.01,35,9,18,2,1,4,.557,.556,.407,2.7,40.4,22.8,31.9,2.3,1.9,33.9,123,101,9.5,2000006
1,K.Irving,Dallas Mavericks,Brooklyn Nets,0,39.40,36,5,2,2,0,6,.750,.750,.417,0.0,5.1,2.8,21.7,2.5,0.0,30.6,131,110,10.3,2000006
2,J.Green,Dallas Mavericks,Brooklyn Nets,0,33.17,12,3,2,0,0,2,.545,.545,.455,3.5,3.1,3.3,11.2,0.0,0.0,16.2,112,116,-4.4,2000006
3,M.Kleber,Dallas Mavericks,Brooklyn Nets,0,30.22,7,3,2,1,0,1,.500,.500,.714,0.0,6.7,3.6,11.5,1.6,0.0,11.8,102,112,-4.4,2000006
4,D.Jones,Dallas Mavericks,Brooklyn Nets,0,21.40,2,1,7,1,0,0,.333,.333,.000,5.4,28.3,17.6,5.1,2.2,0.0,6.2,104,105,-2.4,2000006
5,T.Hardaway,Dallas Mavericks,Brooklyn Nets,0,25.26,14,3,7,0,0,3,.618,.550,.700,4.6,24.1,15.0,14.7,0.0,0.0,20.0,138,111,3.9,2000006
6,G.Williams,Dallas Mavericks,Brooklyn Nets,0,21.25,5,0,3,1,1,1,.500,.500,.600,5.5,9.5,7.6,0.0,2.3,3.9,16.8,66,106,-8.3,2000006
7,D.Powell,Dallas Mavericks,Brooklyn Nets,0,17.38,2,0,2,0,1,0,.500,.500,.000,0.0,11.6,6.2,0.0,0.0,4.7,5.1,98,110,-7.5,2000006
8,J.Hardy,Dallas Mavericks,Brooklyn Nets,0,7.31,6,1,2,0,0,2,1.500,1.500,1.000,15.6,13.6,14.5,19.2,0.0,0.0,18.0,177,114,20.9,2000006
9,M.Bridges,Brooklyn Nets,Dallas Mavericks,1,38.30,28,4,1,2,0,5,.653,.643,.524,0.0,3.0,1.4,18.3,2.5,0.0,26.0,119,122,6.7,2000006
10,C.Thomas,Brooklyn Nets,Dallas Mavericks,1,37.20,16,8,8,1,0,1,.450,.406,.188,0.0,25.1,11.7,30.9,1.3,0.0,23.6,97,121,-3.7,2000006
11,N.Claxton,Brooklyn Nets,Dallas Mavericks,1,34.36,9,2,11,0,5,0,.436,.333,.000,5.9,30.5,17.3,7.5,0.0,14.5,15.9,89,111,-5.1,2000006
12,S.Dinwiddie,Brooklyn Nets,Dallas Mavericks,1,34.36,9,5,1,1,0,0,.533,.500,.500,0.0,3.4,1.6,19.6,1.4,0.0,10.9,125,124,-4.0,2000006
13,B.Simmons,Brooklyn Nets,Dallas Mavericks,1,20.16,9,7,9,1,0,0,.571,.571,.000,20.2,28.9,24.2,52.6,2.4,0.0,21.7,125,118,8.7,2000006
