,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,P.Banchero,Orlando Magic,Cleveland Cavaliers,0,41.15,24,5,7,0,0,2,.585,.588,.412,2.1,17.9,8.7,33.2,0.0,0.0,30.9,83,109,-2.4,4000000020
1,F.Wagner,Orlando Magic,Cleveland Cavaliers,0,37.33,18,3,7,1,3,2,.537,.533,.400,2.3,19.7,9.5,20.1,1.3,7.5,19.3,115,101,9.1,4000000020
2,G.Harris,Orlando Magic,Cleveland Cavaliers,0,33.07,0,0,2,3,0,0,.000,.000,.833,2.6,3.7,3.1,0.0,4.5,0.0,7.8,10,102,-8.4,4000000020
3,J.Suggs,Orlando Magic,Cleveland Cavaliers,0,32.42,13,4,4,2,1,1,.349,.281,.438,8.0,3.8,6.2,26.5,3.1,2.9,25.9,84,104,0.7,4000000020
4,J.Isaac,Orlando Magic,Cleveland Cavaliers,0,28.40,10,1,5,3,3,2,.563,.500,.500,6.1,12.9,8.9,7.3,5.2,9.8,13.4,125,92,10.0,4000000020
5,W.Carter,Orlando Magic,Cleveland Cavaliers,0,15.01,3,0,2,0,0,1,.500,.500,.667,0.0,16.4,6.8,0.0,0.0,0.0,14.4,54,109,-12.6,4000000020
6,J.Ingles,Orlando Magic,Cleveland Cavaliers,0,14.39,1,2,4,1,0,0,.174,.000,.500,6.0,25.2,13.9,23.4,3.4,0.0,8.5,77,99,-3.1,4000000020
7,M.Wagner,Orlando Magic,Cleveland Cavaliers,0,13.12,10,0,5,1,0,0,.512,.500,.125,13.2,28.0,19.3,0.0,3.8,0.0,31.9,108,97,7.9,4000000020
8,M.Fultz,Orlando Magic,Cleveland Cavaliers,0,12.49,0,1,3,0,0,0,.000,.000,.000,0.0,28.8,12.0,13.4,0.0,0.0,13.5,12,105,-16.5,4000000020
9,C.Anthony,Orlando Magic,Cleveland Cavaliers,0,11.02,4,0,1,1,0,0,.228,.000,.571,0.0,11.2,4.6,0.0,4.5,0.0,34.3,53,100,-10.6,4000000020
10,E.Mobley,Cleveland Cavaliers,Orlando Magic,1,36.03,16,2,11,0,3,2,.621,.583,.333,6.8,21.8,15.6,9.5,0.0,8.2,17.2,127,84,7.9,4000000020
11,D.Mitchell,Cleveland Cavaliers,Orlando Magic,1,36.00,30,3,2,3,0,3,.647,.595,.381,6.8,0.0,2.8,18.8,4.2,0.0,33.8,116,90,13.0,4000000020
12,J.Allen,Cleveland Cavaliers,Orlando Magic,1,35.11,16,2,18,2,0,0,.633,.600,.000,10.5,37.2,26.1,9.8,2.8,0.0,16.1,143,77,11.3,4000000020
13,M.Strus,Cleveland Cavaliers,Orlando Magic,1,32.42,7,1,9,1,0,1,.438,.438,.625,0.0,24.0,14.1,4.6,1.5,0.0,17.8,55,85,-8.0,4000000020
14,D.Garland,Cleveland Cavaliers,Orlando Magic,1,32.23,14,8,3,1,0,2,.636,.636,.545,0.0,8.1,4.7,43.7,1.5,0.0,22.1,100,91,1.5,4000000020
15,G.Niang,Cleveland Cavaliers,Orlando Magic,1,24.42,5,2,3,1,0,0,.285,.143,.571,0.0,10.6,6.2,11.4,2.0,0.0,17.7,69,89,-7.0,4000000020
16,C.LeVert,Cleveland Cavaliers,Orlando Magic,1,19.47,5,2,4,0,0,0,.282,.250,.125,12.4,8.8,10.3,15.6,0.0,0.0,22.4,76,94,-8.4,4000000020
17,I.Okoro,Cleveland Cavaliers,Orlando Magic,1,18.57,4,0,2,1,1,0,.694,.500,.000,0.0,9.2,5.4,0.0,2.6,5.2,6.8,152,86,4.3,4000000020
18,S.Merrill,Cleveland Cavaliers,Orlando Magic,1,4.15,0,1,2,0,0,0,.000,.000,1.000,29.0,20.5,24.0,31.4,0.0,0.0,21.1,58,88,-10.9,4000000020
19,A.Davis,Los Angeles Lakers,Denver Nuggets,0,44.30,32,5,14,0,4,0,.593,.522,.174,8.1,24.2,17.0,20.7,0.0,7.2,31.4,122,119,7.6,4000000020
20,D.Russell,Los Angeles Lakers,Denver Nuggets,0,41.05,13,3,3,2,0,1,.325,.325,.450,0.0,7.2,3.9,11.0,2.6,0.0,24.7,70,126,-10.8,4000000020
21,L.James,Los Angeles Lakers,Denver Nuggets,0,40.45,27,8,6,1,1,3,.742,.719,.313,5.9,9.6,7.9,34.6,1.3,2.0,29.9,114,126,7.3,4000000020
22,A.Reaves,Los Angeles Lakers,Denver Nuggets,0,36.58,13,3,4,0,1,2,.689,.667,.667,0.0,10.6,5.8,12.0,0.0,2.2,12.3,142,129,2.3,4000000020
23,R.Hachimura,Los Angeles Lakers,Denver Nuggets,0,31.05,7,1,3,0,0,1,.717,.625,.500,0.0,9.5,5.2,4.3,0.0,0.0,9.1,121,131,-3.3,4000000020
24,T.Prince,Los Angeles Lakers,Denver Nuggets,0,20.25,11,0,4,0,1,1,.698,.643,.429,0.0,19.2,10.6,0.0,0.0,3.9,18.6,137,124,5.3,4000000020
25,S.Dinwiddie,Los Angeles Lakers,Denver Nuggets,0,13.07,0,1,2,0,0,0,,,,0.0,14.9,8.2,9.4,0.0,0.0,0.0,221,128,-4.3,4000000020
26,G.Vincent,Los Angeles Lakers,Denver Nuggets,0,7.42,0,1,1,0,0,0,,,,15.6,0.0,7.0,16.0,0.0,0.0,6.3,87,135,-11.6,4000000020
27,J.Hayes,Los Angeles Lakers,Denver Nuggets,0,4.23,0,0,3,0,0,0,,,,0.0,67.0,36.9,0.0,0.0,0.0,0.0,0,106,-9.2,4000000020
28,N.Jokic,Denver Nuggets,Los Angeles Lakers,1,39.23,32,7,12,2,0,1,.670,.674,.130,7.5,27.4,16.4,29.7,2.7,0.0,26.8,152,110,17.5,4000000020
29,J.Murray,Denver Nuggets,Los Angeles Lakers,1,38.59,22,10,6,0,1,4,.458,.458,.375,2.5,15.4,8.3,34.3,0.0,2.5,27.2,121,115,5.8,4000000020
30,M.Porter,Denver Nuggets,Los Angeles Lakers,1,37.36,19,0,8,1,2,3,.633,.633,.467,2.6,22.3,11.5,0.0,1.4,5.1,17.6,133,109,4.6,4000000020
31,K.Caldwell-Pope,Denver Nuggets,Los Angeles Lakers,1,36.58,12,1,2,3,0,4,.545,.545,.909,0.0,6.5,2.9,3.1,4.3,0.0,13.1,120,110,0.7,4000000020
32,A.Gordon,Denver Nuggets,Los Angeles Lakers,1,32.06,12,7,11,0,0,0,.505,.455,.273,18.3,18.7,18.5,26.5,0.0,0.0,17.7,136,117,4.3,4000000020
33,C.Braun,Denver Nuggets,Los Angeles Lakers,1,17.48,2,0,5,0,0,0,.200,.200,.400,11.0,20.2,15.1,0.0,0.0,0.0,12.4,74,117,-13.8,4000000020
34,P.Watson,Denver Nuggets,Los Angeles Lakers,1,13.40,8,0,1,0,0,2,.667,.667,.667,7.2,0.0,3.9,0.0,0.0,0.0,25.9,97,120,-7.9,4000000020
