,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,S.Gilgeous-Alexander,Oklahoma City Thunder,Atlanta Hawks,0,35.24,33,8,13,0,0,2,.572,.500,.125,3.2,37.8,20.5,30.9,0.0,0.0,36.2,125,133,-0.1,100003
1,J.Williams,Oklahoma City Thunder,Atlanta Hawks,0,34.36,21,6,3,4,0,1,.739,.792,.083,3.2,6.5,4.8,22.2,5.4,0.0,19.5,140,131,6.0,100003
2,L.Dort,Oklahoma City Thunder,Atlanta Hawks,0,29.03,14,3,4,0,0,2,.726,.571,.429,11.5,3.8,7.7,11.0,0.0,0.0,13.8,171,145,0.9,100003
3,C.Holmgren,Oklahoma City Thunder,Atlanta Hawks,0,24.34,12,1,3,0,0,2,.667,.667,.556,0.0,13.6,6.8,4.9,0.0,0.0,22.0,85,142,-9.6,100003
4,J.Giddey,Oklahoma City Thunder,Atlanta Hawks,0,22.22,9,4,3,1,0,2,.571,.571,.429,10.0,5.0,7.5,19.7,2.1,0.0,18.4,117,140,-0.7,100003
5,A.Wiggins,Oklahoma City Thunder,Atlanta Hawks,0,21.14,13,2,3,1,1,1,.929,.929,.143,5.3,10.5,7.9,12.4,2.2,4.0,13.7,190,135,10.8,100003
6,L.Waters,Oklahoma City Thunder,Atlanta Hawks,0,20.08,9,1,3,0,0,3,.750,.750,1.000,0.0,16.6,8.3,5.6,0.0,0.0,14.5,123,141,-2.8,100003
7,C.Wallace,Oklahoma City Thunder,Atlanta Hawks,0,19.54,15,2,1,1,0,3,.759,.722,.778,0.0,5.6,2.8,12.7,2.3,0.0,20.6,157,139,6.4,100003
8,I.Joe,Oklahoma City Thunder,Atlanta Hawks,0,17.42,9,1,1,1,0,1,.563,.563,.625,6.3,0.0,3.2,6.9,2.6,0.0,23.5,96,140,-8.6,100003
9,J.Williams,Oklahoma City Thunder,Atlanta Hawks,0,15.01,3,2,3,2,0,1,.750,.750,1.000,0.0,22.3,11.2,13.7,6.2,0.0,5.5,172,124,4.7,100003
10,S.Bey,Atlanta Hawks,Oklahoma City Thunder,1,35.37,10,2,8,0,1,2,.388,.333,.667,6.3,18.8,12.5,6.1,0.0,2.5,14.4,111,135,-6.5,100003
11,D.Murray,Atlanta Hawks,Oklahoma City Thunder,1,35.24,22,6,6,0,0,2,.557,.500,.278,6.3,12.6,9.5,21.9,0.0,0.0,25.6,120,138,-4.1,100003
12,T.Young,Atlanta Hawks,Oklahoma City Thunder,1,33.57,24,11,4,2,0,2,.673,.538,.692,0.0,13.2,6.6,39.4,2.7,0.0,28.0,123,132,1.7,100003
13,J.Johnson,Atlanta Hawks,Oklahoma City Thunder,1,28.55,28,3,7,4,0,2,.709,.667,.222,3.9,23.2,13.5,16.7,6.4,0.0,28.6,147,122,11.5,100003
14,C.Capela,Atlanta Hawks,Oklahoma City Thunder,1,25.15,12,0,14,0,3,0,.676,.625,.000,30.9,30.9,30.9,0.0,0.0,10.4,14.0,169,127,3.0,100003
