,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,J.Tatum,Boston Celtics,Cleveland Cavaliers,0,43.52,33,5,11,2,1,2,.570,.480,.320,6.4,21.4,15.0,21.1,2.4,2.4,35.2,119,107,5.7,50000000013
1,J.Holiday,Boston Celtics,Cleveland Cavaliers,0,42.58,16,5,7,3,1,4,.727,.727,.727,3.3,14.6,9.8,17.8,3.7,2.4,14.2,141,106,10.9,50000000013
2,J.Brown,Boston Celtics,Cleveland Cavaliers,0,34.25,27,1,8,0,0,2,.712,.667,.200,4.1,21.2,13.9,5.5,0.0,0.0,32.6,117,114,-0.5,50000000013
3,D.White,Boston Celtics,Cleveland Cavaliers,0,30.26,5,3,7,1,0,1,.363,.250,.667,4.6,20.6,13.8,13.0,1.7,0.0,10.6,116,111,-1.6,50000000013
4,A.Horford,Boston Celtics,Cleveland Cavaliers,0,28.09,6,0,6,0,1,0,.333,.333,.444,5.0,18.5,12.8,0.0,0.0,3.7,15.0,84,113,-6.5,50000000013
5,P.Pritchard,Boston Celtics,Cleveland Cavaliers,0,25.48,11,1,1,0,0,3,.935,.900,.800,5.5,0.0,2.3,5.7,0.0,0.0,12.5,168,120,4.9,50000000013
6,L.Kornet,Boston Celtics,Cleveland Cavaliers,0,19.28,9,0,6,0,1,0,.765,.800,.000,21.8,16.1,18.5,0.0,0.0,5.4,18.9,123,112,-1.0,50000000013
7,S.Hauser,Boston Celtics,Cleveland Cavaliers,0,14.54,2,0,2,0,0,0,.500,.500,.500,0.0,14.0,8.1,0.0,0.0,0.0,6.3,110,116,-3.7,50000000013
8,M.Strus,Cleveland Cavaliers,Boston Celtics,1,42.35,15,7,7,2,0,5,.625,.625,.750,2.5,19.9,9.9,22.3,2.5,0.0,14.1,129,118,4.4,50000000013
9,D.Garland,Cleveland Cavaliers,Boston Celtics,1,40.12,30,7,3,2,0,4,.538,.519,.481,0.0,10.5,4.5,31.3,2.6,0.0,34.3,108,120,3.8,50000000013
