,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,J.Harden,Los Angeles Clippers,Dallas Mavericks,0,43.55,21,5,2,2,1,5,.733,.731,.615,0.0,5.0,2.8,22.4,2.5,2.1,21.6,111,115,6.9,4000000026
1,I.Zubac,Los Angeles Clippers,Dallas Mavericks,0,32.17,19,1,8,1,1,0,.771,.727,.000,13.5,16.9,15.4,7.4,1.7,2.9,21.8,137,112,7.6,4000000026
2,P.George,Los Angeles Clippers,Dallas Mavericks,0,30.22,7,5,5,0,0,1,.318,.318,.545,0.0,18.0,10.3,29.0,0.0,0.0,19.4,85,117,-6.4,4000000026
3,K.Leonard,Los Angeles Clippers,Dallas Mavericks,0,24.32,9,2,9,0,0,0,.605,.571,.000,5.9,35.6,22.9,16.2,0.0,0.0,22.9,86,112,-4.6,4000000026
4,T.Mann,Los Angeles Clippers,Dallas Mavericks,0,22.46,2,2,3,0,0,0,.258,.000,.667,19.2,0.0,8.2,13.2,0.0,0.0,8.4,115,123,-3.3,4000000026
5,N.Powell,Los Angeles Clippers,Dallas Mavericks,0,30.21,21,1,6,0,0,4,.852,.818,.545,0.0,21.6,12.3,7.6,0.0,0.0,24.8,128,116,7.8,4000000026
6,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,0,19.14,1,1,3,1,2,0,.063,.000,.571,0.0,17.0,9.7,7.8,2.8,9.8,25.2,19,105,-15.0,4000000026
7,A.Coffey,Los Angeles Clippers,Dallas Mavericks,0,17.30,0,1,1,0,0,0,.000,.000,1.000,0.0,6.2,3.6,8.6,0.0,0.0,8.4,22,121,-9.0,4000000026
8,M.Plumlee,Los Angeles Clippers,Dallas Mavericks,0,10.15,7,0,1,1,0,0,.931,1.000,.000,0.0,10.6,6.1,0.0,5.3,0.0,22.8,140,108,10.6,4000000026
9,B.Hyland,Los Angeles Clippers,Dallas Mavericks,0,3.14,0,1,1,0,0,0,.000,.000,1.000,0.0,33.7,19.3,46.4,0.0,0.0,15.2,59,113,-6.1,4000000026
10,B.Boston,Los Angeles Clippers,Dallas Mavericks,0,2.47,3,0,1,0,0,0,.521,.500,.000,52.3,0.0,22.4,0.0,0.0,0.0,50.8,120,123,4.6,4000000026
11,K.Brown,Los Angeles Clippers,Dallas Mavericks,0,2.47,0,0,1,0,0,0,,,,0.0,39.2,22.4,0.0,0.0,0.0,0.0,0,110,-6.6,4000000026
12,L.Doncic,Dallas Mavericks,Los Angeles Clippers,1,40.21,22,9,10,2,0,3,.392,.340,.560,2.7,32.4,15.4,34.9,2.7,0.0,38.4,86,101,-1.1,4000000026
13,K.Irving,Dallas Mavericks,Los Angeles Clippers,1,36.35,21,6,4,2,0,3,.587,.559,.412,0.0,15.9,6.8,27.6,3.0,0.0,25.5,118,104,6.0,4000000026
14,P.Washington,Dallas Mavericks,Los Angeles Clippers,1,34.12,10,1,5,3,1,0,.500,.500,.400,6.4,12.8,9.1,4.4,4.8,3.4,13.7,116,99,2.9,4000000026
15,D.Jones,Dallas Mavericks,Los Angeles Clippers,1,27.14,11,0,3,0,1,1,.619,.563,.375,8.0,5.3,6.9,0.0,0.0,4.3,15.3,137,111,1.4,4000000026
16,D.Gafford,Dallas Mavericks,Los Angeles Clippers,1,25.38,8,0,4,2,3,0,.800,.800,.000,12.8,5.7,9.7,0.0,4.3,13.7,9.1,171,96,7.0,4000000026
