,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,K.Towns,Minnesota Timberwolves,Brooklyn Nets,0,37.12,27,3,10,0,0,2,.850,.867,.200,4.0,30.6,18.4,18.0,0.0,0.0,29.4,113,107,5.2,1000025
1,A.Edwards,Minnesota Timberwolves,Brooklyn Nets,0,35.41,24,3,1,1,0,3,.468,.413,.304,0.0,3.5,1.9,15.4,1.5,0.0,40.1,89,108,-5.9,1000025
2,J.McDaniels,Minnesota Timberwolves,Brooklyn Nets,0,33.21,9,1,4,0,0,1,.750,.750,.167,4.5,11.4,8.2,4.6,0.0,0.0,9.0,151,110,0.2,1000025
3,R.Gobert,Minnesota Timberwolves,Brooklyn Nets,0,32.44,10,1,13,1,2,0,.506,.444,.000,4.6,46.3,27.2,4.7,1.6,6.7,16.6,100,96,0.2,1000025
4,M.Conley,Minnesota Timberwolves,Brooklyn Nets,0,32.36,10,4,2,2,1,2,.727,.667,.667,0.0,7.7,4.2,18.1,3.3,3.3,12.1,137,101,6.2,1000025
5,N.Reid,Minnesota Timberwolves,Brooklyn Nets,0,22.42,5,2,4,0,1,1,.357,.357,.429,6.6,16.7,12.1,12.9,0.0,4.8,17.6,81,105,-6.1,1000025
6,K.Anderson,Minnesota Timberwolves,Brooklyn Nets,0,18.01,3,5,3,2,0,0,.387,.333,.000,8.3,14.0,11.4,38.8,5.9,0.0,13.5,110,96,8.8,1000025
7,N.Alexander-Walker,Minnesota Timberwolves,Brooklyn Nets,0,17.09,6,4,1,0,0,1,.615,.625,.750,0.0,7.4,4.0,35.7,0.0,0.0,14.2,145,111,4.6,1000025
8,J.McLaughlin,Minnesota Timberwolves,Brooklyn Nets,0,10.34,2,1,0,0,0,0,.500,.500,.000,0.0,0.0,0.0,14.0,0.0,0.0,14.2,77,112,-9.2,1000025
9,N.Claxton,Brooklyn Nets,Minnesota Timberwolves,1,38.45,16,4,11,2,2,0,.800,.800,.000,6.5,34.8,19.5,19.7,2.8,4.6,12.8,168,99,12.9,1000025
10,D.Finney-Smith,Brooklyn Nets,Minnesota Timberwolves,1,35.46,8,2,2,0,0,2,.667,.667,.833,0.0,8.4,3.8,8.7,0.0,0.0,8.3,134,113,-0.1,1000025
11,M.Bridges,Brooklyn Nets,Minnesota Timberwolves,1,35.21,21,3,1,2,0,2,.520,.500,.444,0.0,4.2,1.9,16.9,3.0,0.0,32.5,92,107,-0.4,1000025
