,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Jayson Tatum,Boston Celtics,Brooklyn Nets,0,40.52,32,1,11,0,0,6,.707,.650,.500,2.8,23.5,14.0,3.8,0.0,0.0,26.7,128,117,4.8
1,Jrue Holiday,Boston Celtics,Brooklyn Nets,0,40.22,18,10,9,0,1,4,.567,.533,.600,11.3,11.9,11.6,33.2,0.0,2.5,19.9,127,118,6.6
2,Jaylen Brown,Boston Celtics,Brooklyn Nets,0,35.22,23,4,5,0,1,2,.451,.364,.500,0.0,13.6,7.4,16.2,0.0,2.8,33.1,98,117,-7.1
3,Al Horford,Boston Celtics,Brooklyn Nets,0,30.12,8,3,7,1,1,0,.571,.571,.429,7.6,15.9,12.1,13.0,1.6,3.3,9.9,143,113,4.1
4,Kristaps Porziņģis,Boston Celtics,Brooklyn Nets,0,30.10,22,1,7,0,3,1,.814,.850,.200,7.6,15.9,12.1,5.3,0.0,9.9,20.5,156,112,10.2
5,Payton Pritchard,Boston Celtics,Brooklyn Nets,0,19.11,0,2,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,11.6,0.0,0.0,11.1,28,123,-16.2
6,Sam Hauser,Boston Celtics,Brooklyn Nets,0,18.32,5,0,1,2,0,1,.833,.833,.667,0.0,5.2,2.8,0.0,5.2,0.0,9.2,112,109,0.2
7,Luke Kornet,Boston Celtics,Brooklyn Nets,0,14.49,11,0,7,1,0,0,1.011,1.000,.000,0.0,45.4,24.6,0.0,3.2,0.0,15.6,206,102,12.6
8,Oshae Brissett,Boston Celtics,Brooklyn Nets,0,10.30,5,1,3,0,0,1,.512,.375,1.000,10.9,18.3,14.9,11.9,0.0,0.0,19.8,132,118,2.5
9,Mikal Bridges,Brooklyn Nets,Boston Celtics,1,37.47,19,4,6,1,1,4,.465,.450,.550,5.1,12.1,8.3,14.9,1.3,2.8,23.1,109,124,0.8
10,Cam Thomas,Brooklyn Nets,Boston Celtics,1,37.22,27,3,5,1,1,2,.533,.500,.250,0.0,15.3,7.0,13.3,1.3,2.9,28.9,114,123,3.0
11,Royce O'Neale,Brooklyn Nets,Boston Celtics,1,36.56,6,3,4,1,1,2,.200,.200,.867,2.6,9.3,5.7,9.7,1.3,2.9,17.3,61,125,-10.9
12,Dorian Finney-Smith,Brooklyn Nets,Boston Celtics,1,36.46,14,1,8,0,0,4,.700,.700,.900,10.4,12.4,11.4,3.6,0.0,0.0,11.6,153,129,1.3
13,Spencer Dinwiddie,Brooklyn Nets,Boston Celtics,1,35.17,19,6,6,0,0,3,.620,.679,.500,0.0,19.4,8.9,25.4,0.0,0.0,19.7,126,127,2.5
14,Lonnie Walker IV,Brooklyn Nets,Boston Celtics,1,17.18,13,1,3,0,0,1,.732,.688,.250,0.0,19.8,9.0,9.5,0.0,0.0,24.4,131,127,4.7
15,Day'Ron Sharpe,Brooklyn Nets,Boston Celtics,1,16.49,11,1,7,0,0,0,.731,.750,.000,17.1,27.2,21.7,8.3,0.0,0.0,24.2,130,125,-0.3
16,Dennis Smith Jr.,Brooklyn Nets,Boston Celtics,1,14.31,5,1,1,1,2,1,.500,.500,.800,0.0,7.9,3.6,9.1,3.3,14.7,17.6,89,113,1.2
17,Trendon Watford,Brooklyn Nets,Boston Celtics,1,5.04,0,2,2,0,0,0,,,,0.0,45.1,20.6,44.1,0.0,0.0,0.0,240,120,5.7
18,Armoni Brooks,Brooklyn Nets,Boston Celtics,1,1.05,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,132,-8.4
19,Jalen Wilson,Brooklyn Nets,Boston Celtics,1,1.05,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,132,-8.2
20,DeMar DeRozan,Chicago Bulls,Denver Nuggets,0,33.46,17,6,3,0,0,0,.479,.438,.063,0.0,11.2,5.0,29.4,0.0,0.0,23.6,109,135,-4.6
21,Zach LaVine,Chicago Bulls,Denver Nuggets,0,30.38,12,4,4,1,0,1,.436,.375,.417,0.0,16.5,7.3,19.1,1.7,0.0,24.5,81,130,-8.9
22,Coby White,Chicago Bulls,Denver Nuggets,0,30.38,11,5,2,2,1,1,.506,.450,.400,0.0,8.2,3.6,23.9,3.3,3.5,18.8,97,126,-1.4
23,Nikola Vučević,Chicago Bulls,Denver Nuggets,0,29.44,19,3,7,0,0,1,.531,.500,.118,6.7,21.2,13.1,18.6,0.0,0.0,30.0,102,133,-3.1
24,Torrey Craig,Chicago Bulls,Denver Nuggets,0,27.23,7,3,6,1,0,0,.543,.500,.167,7.3,18.5,12.2,15.6,1.8,0.0,10.5,132,129,0.3
25,Patrick Williams,Chicago Bulls,Denver Nuggets,0,28.02,7,3,3,1,2,0,.400,.286,.714,3.6,9.0,6.0,14.4,1.8,7.6,15.6,92,127,-2.2
26,Jevon Carter,Chicago Bulls,Denver Nuggets,0,17.44,16,1,0,0,0,4,.847,.889,.556,0.0,0.0,0.0,11.9,0.0,0.0,26.4,127,138,9.0
27,Andre Drummond,Chicago Bulls,Denver Nuggets,0,15.05,5,0,11,1,0,0,.644,.667,.000,26.5,58.6,40.7,0.0,3.4,0.0,11.5,153,116,2.5
28,Alex Caruso,Chicago Bulls,Denver Nuggets,0,14.16,3,2,0,1,0,0,.436,.333,.667,0.0,0.0,0.0,18.9,3.5,0.0,17.1,69,129,-13.0
29,Terry Taylor,Chicago Bulls,Denver Nuggets,0,3.11,2,0,0,0,0,0,1.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,14.1,200,138,4.5
30,Dalen Terry,Chicago Bulls,Denver Nuggets,0,3.11,2,1,1,0,0,0,.347,.500,.500,0.0,39.7,17.5,63.0,0.0,0.0,40.5,80,128,-8.7
31,Onuralp Bitim,Chicago Bulls,Denver Nuggets,0,3.11,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,138,-10.9
32,Julian Phillips,Chicago Bulls,Denver Nuggets,0,3.11,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,138,-9.5
33,Aaron Gordon,Denver Nuggets,Chicago Bulls,1,34.41,15,5,12,2,1,1,.599,.500,.333,10.9,25.9,19.3,19.0,2.9,2.3,20.4,122,101,2.3
34,Nikola Jokić,Denver Nuggets,Chicago Bulls,1,33.22,28,9,16,3,0,1,.701,.594,.188,15.1,36.0,26.8,44.6,4.5,0.0,28.7,161,97,19.0
35,Michael Porter Jr.,Denver Nuggets,Chicago Bulls,1,30.50,27,2,6,1,2,5,.742,.719,.625,4.1,16.2,10.9,11.1,1.6,5.2,29.9,132,103,7.6
36,Kentavious Caldwell-Pope,Denver Nuggets,Chicago Bulls,1,29.45,10,2,0,1,0,2,.625,.625,.500,0.0,0.0,0.0,9.1,1.7,0.0,13.8,115,112,-4.2
37,Jamal Murray,Denver Nuggets,Chicago Bulls,1,9.30,2,0,2,0,0,0,.333,.333,.000,0.0,21.1,11.8,0.0,0.0,0.0,14.4,71,111,-15.1
38,Reggie Jackson,Denver Nuggets,Chicago Bulls,1,25.18,16,3,1,0,1,3,.735,.750,.500,0.0,4.0,2.2,18.6,0.0,3.2,21.4,135,112,3.9
39,Peyton Watson,Denver Nuggets,Chicago Bulls,1,18.23,2,2,2,2,0,0,.333,.333,.333,0.0,10.9,6.1,13.3,5.5,0.0,12.4,63,101,-6.7
40,Christian Braun,Denver Nuggets,Chicago Bulls,1,17.59,10,4,5,1,0,1,.563,.563,.375,7.0,22.2,15.5,34.1,2.8,0.0,22.5,139,104,6.8
41,DeAndre Jordan,Denver Nuggets,Chicago Bulls,1,12.15,1,1,1,0,0,0,.568,,,10.3,0.0,4.6,9.3,0.0,0.0,7.0,103,115,-10.4
42,Collin Gillespie,Denver Nuggets,Chicago Bulls,1,11.44,5,2,1,0,0,1,.625,.625,.750,0.0,8.5,4.8,24.2,0.0,0.0,15.6,144,113,-1.9
43,Julian Strawther,Denver Nuggets,Chicago Bulls,1,9.08,3,1,1,0,0,1,.750,.750,1.000,0.0,10.9,6.1,14.3,0.0,0.0,10.0,161,113,1.7
44,Zeke Nnaji,Denver Nuggets,Chicago Bulls,1,2.23,1,0,1,0,0,0,.568,,,0.0,42.0,23.4,0.0,0.0,0.0,16.8,123,104,-12.4
45,Jalen Pickett,Denver Nuggets,Chicago Bulls,1,2.21,3,0,0,0,0,1,1.500,1.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,19.4,300,116,34.0
46,Hunter Tyson,Denver Nuggets,Chicago Bulls,1,2.21,0,0,1,0,0,0,.000,.000,1.000,0.0,42.6,23.8,0.0,0.0,0.0,19.4,0,104,-33.7
47,Keegan Murray,Sacramento Kings,Houston Rockets,0,33.06,7,1,2,0,0,1,.292,.292,.667,0.0,6.4,3.0,5.2,0.0,0.0,16.8,63,120,-11.4
48,Harrison Barnes,Sacramento Kings,Houston Rockets,0,31.57,13,0,3,0,0,3,.707,.643,.571,0.0,10.0,4.7,0.0,0.0,0.0,13.4,139,119,0.3
49,Domantas Sabonis,Sacramento Kings,Houston Rockets,0,30.43,11,4,15,1,2,0,.468,.500,.200,9.2,41.7,24.4,25.8,1.7,6.1,25.3,79,102,-2.1
50,Davion Mitchell,Sacramento Kings,Houston Rockets,0,26.27,7,5,3,0,1,1,.500,.500,.571,0.0,12.1,5.7,34.2,0.0,3.6,14.0,105,116,-2.0
51,Kevin Huerter,Sacramento Kings,Houston Rockets,0,15.50,4,2,4,1,0,0,.250,.250,.375,11.9,13.5,12.6,23.4,3.2,0.0,26.4,67,110,-10.6
