,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,P.Baldwin,Washington Wizards,Boston Celtics,0,33.23,17,0,7,2,1,4,.743,.727,.636,0.0,26.5,12.0,0.0,2.8,2.5,15.1,124,122,0.1,4000000014
1,C.Kispert,Washington Wizards,Boston Celtics,0,32.56,8,8,3,1,0,0,.405,.333,.556,0.0,11.5,5.2,26.1,1.4,0.0,12.2,116,130,-4.0,4000000014
2,D.Avdija,Washington Wizards,Boston Celtics,0,30.43,9,2,3,0,1,1,.379,.318,.455,0.0,12.3,5.6,7.1,0.0,2.7,17.0,79,131,-12.7,4000000014
3,J.Davis,Washington Wizards,Boston Celtics,0,26.35,6,2,1,2,0,0,.600,.600,.000,0.0,4.8,2.1,8.3,3.5,0.0,12.2,77,126,-10.0,4000000014
4,A.Gill,Washington Wizards,Boston Celtics,0,17.26,12,3,5,0,0,1,.482,.458,.417,18.0,14.5,16.4,23.4,0.0,0.0,28.9,117,132,-2.9,4000000014
5,J.Butler,Washington Wizards,Boston Celtics,0,30.51,22,7,2,1,1,2,.553,.526,.211,3.4,4.1,3.7,31.1,1.5,2.7,31.4,102,128,-4.2,4000000014
6,J.Bernard,Washington Wizards,Boston Celtics,0,24.18,13,3,6,1,0,2,.623,.600,.400,8.6,20.8,14.1,15.1,1.9,0.0,20.8,114,127,-0.5,4000000014
7,E.Omoruyi,Washington Wizards,Boston Celtics,0,23.01,26,5,2,0,0,4,.765,.765,.353,4.5,5.5,5.0,40.0,0.0,0.0,29.9,152,134,16.1,4000000014
8,J.Champagnie,Washington Wizards,Boston Celtics,0,20.47,9,3,7,2,1,0,.477,.444,.222,5.0,36.5,19.2,17.4,4.4,4.1,18.4,114,115,2.4,4000000014
9,P.Pritchard,Boston Celtics,Washington Wizards,1,43.43,38,12,9,0,0,4,.835,.810,.286,2.9,19.1,11.8,38.2,0.0,0.0,24.2,168,125,7.6,4000000014
10,S.Mykhailiuk,Boston Celtics,Washington Wizards,1,37.16,26,5,5,0,1,6,1.000,1.000,.615,3.4,11.2,7.7,16.9,0.0,2.0,16.1,185,124,7.9,4000000014
11,S.Hauser,Boston Celtics,Washington Wizards,1,35.16,16,2,5,2,1,4,.400,.400,.550,3.6,11.8,8.1,6.4,2.6,2.1,24.3,97,118,-10.2,4000000014
