,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,M.Bridges,Charlotte Hornets,Denver Nuggets,0,36.01,26,5,9,1,0,3,.802,.821,.357,0.0,29.3,13.5,29.4,1.4,0.0,23.1,139,116,11.7,100001
1,B.Miller,Charlotte Hornets,Denver Nuggets,0,31.50,15,1,5,0,0,3,.419,.382,.529,0.0,18.4,8.5,5.3,0.0,0.0,28.5,76,120,-10.1,100001
2,N.Richards,Charlotte Hornets,Denver Nuggets,0,29.57,15,1,8,1,1,0,.582,.583,.000,6.7,23.5,14.4,6.5,1.7,3.6,19.7,120,112,0.9,100001
3,I.Smith,Charlotte Hornets,Denver Nuggets,0,29.04,10,4,3,0,0,0,.417,.417,.000,3.4,8.1,5.6,23.8,0.0,0.0,25.2,73,121,-13.9,100001
4,B.McGowens,Charlotte Hornets,Denver Nuggets,0,23.16,10,3,2,0,0,2,.625,.625,.375,0.0,10.1,4.6,22.3,0.0,0.0,15.7,129,120,-0.7,100001
5,P.Washington,Charlotte Hornets,Denver Nuggets,0,25.37,6,0,6,0,0,1,.551,.500,.600,3.9,22.9,12.6,0.0,0.0,0.0,13.3,82,119,-11.0,100001
6,C.Martin,Charlotte Hornets,Denver Nuggets,0,24.44,2,6,3,2,2,0,.129,.000,.500,4.0,9.5,6.5,32.3,4.1,8.6,14.3,71,104,1.2,100001
7,N.Smith,Charlotte Hornets,Denver Nuggets,0,18.56,5,2,3,0,1,1,.313,.313,.375,10.6,6.2,8.5,16.4,0.0,5.6,24.1,69,116,-11.5,100001
8,N.Mensah,Charlotte Hornets,Denver Nuggets,0,12.19,2,0,4,0,0,0,.532,.000,.000,8.1,28.5,17.5,0.0,0.0,0.0,7.0,136,119,-7.2,100001
9,J.Thor,Charlotte Hornets,Denver Nuggets,0,4.08,2,0,2,0,1,0,.500,.500,.000,0.0,56.6,26.1,0.0,0.0,25.8,22.1,93,94,7.2,100001
10,J.Bouknight,Charlotte Hornets,Denver Nuggets,0,4.08,0,2,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,64.5,0.0,0.0,11.1,81,122,-2.4,100001
