,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,D.Hunter,Atlanta Hawks,Dallas Mavericks,0,36.31,13,3,3,1,0,2,.497,.400,.700,0.0,7.0,3.6,13.1,1.3,0.0,19.5,84,110,-5.2,400000004
1,J.Johnson,Atlanta Hawks,Dallas Mavericks,0,36.26,6,4,16,1,0,0,.250,.250,.083,2.5,35.3,19.3,17.5,1.3,0.0,16.0,63,100,-4.4,400000004
2,B.Bogdanovic,Atlanta Hawks,Dallas Mavericks,0,36.21,17,2,7,1,0,3,.535,.500,.667,2.5,14.1,8.5,10.1,1.3,0.0,22.8,89,107,-2.4,400000004
3,D.Murray,Atlanta Hawks,Dallas Mavericks,0,35.20,16,4,5,1,0,3,.447,.441,.529,5.1,7.3,6.2,21.0,1.3,0.0,25.8,84,109,-2.4,400000004
4,C.Capela,Atlanta Hawks,Dallas Mavericks,0,28.38,6,2,13,1,1,0,.381,.429,.000,15.8,23.9,20.0,11.6,1.6,3.7,18.7,67,101,-6.0,400000004
5,B.Fernando,Atlanta Hawks,Dallas Mavericks,0,19.22,10,2,5,1,1,0,.579,.500,.000,4.7,17.7,11.4,18.7,2.4,5.5,20.7,117,100,6.7,400000004
6,G.Mathews,Atlanta Hawks,Dallas Mavericks,0,15.16,14,0,2,0,0,3,1.087,1.083,.500,5.9,5.6,5.8,0.0,0.0,0.0,20.3,161,113,16.5,400000004
7,V.Krejci,Atlanta Hawks,Dallas Mavericks,0,14.56,4,3,2,0,0,1,.820,.750,1.000,0.0,11.5,5.9,31.3,0.0,0.0,6.8,186,111,5.1,400000004
8,K.Bufkin,Atlanta Hawks,Dallas Mavericks,0,12.39,9,1,3,1,0,1,.563,.563,.500,0.0,20.3,10.4,20.2,3.7,0.0,26.3,112,99,7.1,400000004
9,W.Matthews,Atlanta Hawks,Dallas Mavericks,0,4.28,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0,115,-24.8,400000004
10,L.Doncic,Dallas Mavericks,Atlanta Hawks,1,37.02,25,8,12,2,1,6,.475,.440,.600,0.0,29.3,14.3,37.5,2.5,2.8,35.2,93,85,5.6,400000004
11,P.Washington,Dallas Mavericks,Atlanta Hawks,1,36.09,19,3,8,1,1,5,.800,.773,.727,2.4,17.5,9.7,13.3,1.3,2.8,14.8,151,92,11.6,400000004
12,K.Irving,Dallas Mavericks,Atlanta Hawks,1,34.51,26,1,5,0,1,3,.582,.548,.333,4.9,7.8,6.3,5.7,0.0,2.9,31.4,101,98,1.1,400000004
13,D.Jones,Dallas Mavericks,Atlanta Hawks,1,28.40,14,0,5,1,1,1,.658,.563,.375,6.0,9.5,7.7,0.0,1.6,3.6,16.9,129,93,4.6,400000004
14,D.Gafford,Dallas Mavericks,Atlanta Hawks,1,22.43,6,1,3,1,2,0,.600,.600,.000,3.8,8.0,5.8,6.7,2.1,9.0,9.1,134,89,0.5,400000004
15,D.Exum,Dallas Mavericks,Atlanta Hawks,1,22.23,0,2,5,1,0,0,.000,.000,.750,0.0,20.2,9.8,11.3,2.1,0.0,7.4,33,91,-8.1,400000004
16,M.Kleber,Dallas Mavericks,Atlanta Hawks,1,21.00,7,2,6,0,1,1,.595,.500,.600,8.2,17.3,12.6,13.7,0.0,4.9,13.6,125,93,3.3,400000004
17,T.Hardaway,Dallas Mavericks,Atlanta Hawks,1,20.46,8,3,2,1,0,2,.444,.444,.778,0.0,8.7,4.2,22.3,2.2,0.0,20.0,94,94,-0.2,400000004
18,D.Powell,Dallas Mavericks,Atlanta Hawks,1,8.03,2,0,3,0,0,0,.694,1.000,.000,21.3,11.3,16.4,0.0,0.0,0.0,12.6,102,99,-4.5,400000004
19,J.Hardy,Dallas Mavericks,Atlanta Hawks,1,6.04,2,0,3,0,0,0,.250,.250,.500,14.1,29.9,21.8,0.0,0.0,0.0,27.4,68,91,-16.8,400000004
20,A.Lawson,Dallas Mavericks,Atlanta Hawks,1,0.45,0,0,1,0,0,0,,,,0.0,100.0,58.7,0.0,0.0,0.0,0.0,0,62,2.5,400000004
21,O.Prosper,Dallas Mavericks,Atlanta Hawks,1,0.45,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102,-5.3,400000004
22,B.Williams,Dallas Mavericks,Atlanta Hawks,1,0.45,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,55.4,0,102,-54.4,400000004
23,S.Curry,Golden State Warriors,Houston Rockets,0,30.39,29,6,6,0,0,2,.807,.714,.429,0.0,21.9,13.1,28.6,0.0,0.0,30.1,157,118,8.5,400000004
24,K.Thompson,Golden State Warriors,Houston Rockets,0,29.14,29,4,3,0,0,7,.967,.967,.733,0.0,11.5,6.8,22.7,0.0,0.0,27.1,157,122,14.2,400000004
25,D.Green,Golden State Warriors,Houston Rockets,0,28.59,5,5,8,1,1,0,.644,.667,.333,11.4,23.1,18.4,19.0,1.8,3.6,8.9,131,111,2.2,400000004
26,T.Jackson-Davis,Golden State Warriors,Houston Rockets,0,27.48,20,4,5,1,1,0,.850,.800,.000,11.9,12.0,12.0,20.8,1.8,3.8,20.2,176,115,12.2,400000004
27,A.Wiggins,Golden State Warriors,Houston Rockets,0,22.34,10,2,5,0,0,1,.512,.438,.625,0.0,24.7,14.8,10.5,0.0,0.0,21.0,120,117,-5.5,400000004
28,B.Podziemski,Golden State Warriors,Houston Rockets,0,24.24,4,2,4,1,0,0,.400,.400,.000,13.6,9.1,10.9,9.1,2.1,0.0,12.6,96,118,-5.1,400000004
29,M.Moody,Golden State Warriors,Houston Rockets,0,23.49,9,1,3,0,0,1,.922,.875,.500,6.9,9.4,8.4,4.9,0.0,0.0,9.0,204,122,2.9,400000004
30,C.Paul,Golden State Warriors,Houston Rockets,0,21.42,8,3,2,1,0,2,.444,.444,.444,0.0,10.3,6.1,16.4,2.3,0.0,24.4,90,117,-10.1,400000004
31,G.Payton,Golden State Warriors,Houston Rockets,0,14.07,8,0,2,1,0,1,1.031,1.167,.333,23.4,0.0,9.4,0.0,3.6,0.0,18.3,122,118,6.1,400000004
32,K.Looney,Golden State Warriors,Houston Rockets,0,8.51,2,2,4,1,0,0,.258,.000,.000,56.1,12.6,30.1,23.1,5.8,0.0,24.3,113,108,-8.6,400000004
33,L.Quinones,Golden State Warriors,Houston Rockets,0,3.55,9,0,0,0,0,3,1.125,1.125,.750,0.0,0.0,0.0,0.0,0.0,0.0,45.0,208,126,54.0,400000004
34,J.Robinson,Golden State Warriors,Houston Rockets,0,3.55,0,0,1,0,0,0,.000,.000,1.000,0.0,28.5,17.0,0.0,0.0,0.0,22.5,0,116,-31.0,400000004
35,F.VanVleet,Houston Rockets,Golden State Warriors,1,33.23,10,9,4,5,0,0,.519,.286,.429,0.0,19.8,8.0,39.1,7.6,0.0,13.8,132,127,4.8,400000004
36,J.Smith,Houston Rockets,Golden State Warriors,1,31.45,24,2,3,0,0,4,.640,.588,.588,3.5,10.4,6.3,12.6,0.0,0.0,28.2,122,148,2.1,400000004
37,J.Green,Houston Rockets,Golden State Warriors,1,29.47,13,7,4,1,0,3,.505,.458,.667,3.7,16.7,9.0,38.2,1.7,0.0,24.5,98,142,-1.8,400000004
38,A.Thompson,Houston Rockets,Golden State Warriors,1,29.40,8,1,4,1,0,0,.481,.429,.000,7.5,11.2,9.0,5.2,1.7,0.0,15.0,93,143,-10.4,400000004
39,D.Brooks,Houston Rockets,Golden State Warriors,1,23.40,8,0,0,2,0,2,.444,.444,.667,0.0,0.0,0.0,0.0,4.3,0.0,16.4,95,140,-7.3,400000004
40,C.Whitmore,Houston Rockets,Golden State Warriors,1,23.20,17,0,4,0,1,1,.525,.464,.429,4.8,21.3,11.4,0.0,0.0,4.6,33.7,99,143,-6.9,400000004
41,A.Holiday,Houston Rockets,Golden State Warriors,1,17.34,6,1,0,0,0,2,.750,.750,1.000,0.0,0.0,0.0,8.9,0.0,0.0,9.8,155,150,-3.5,400000004
42,J.Green,Houston Rockets,Golden State Warriors,1,17.14,8,1,1,1,0,0,.469,.200,.600,6.5,0.0,3.9,8.4,3.0,0.0,21.3,119,143,-3.2,400000004
43,J.Landale,Houston Rockets,Golden State Warriors,1,15.24,8,1,6,1,0,0,.800,.800,.000,36.2,10.7,26.0,13.2,3.3,0.0,14.0,182,140,8.0,400000004
44,R.Bullock,Houston Rockets,Golden State Warriors,1,6.52,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150,-11.8,400000004
45,J.Williams,Houston Rockets,Golden State Warriors,1,4.44,4,0,2,0,0,0,.500,.500,.000,0.0,69.9,28.2,0.0,0.0,0.0,36.5,100,133,-5.0,400000004
46,B.Marjanovic,Houston Rockets,Golden State Warriors,1,3.55,4,1,1,0,0,0,.694,.500,.000,28.5,0.0,17.0,51.6,0.0,0.0,42.8,124,150,7.7,400000004
47,J.Tate,Houston Rockets,Golden State Warriors,1,2.41,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150,-16.4,400000004
48,N.Jokic,Denver Nuggets,Los Angeles Clippers,0,40.06,36,10,17,0,0,3,.676,.646,.333,2.5,36.8,20.6,62.2,0.0,0.0,35.4,118,100,15.7,400000004
49,M.Porter,Denver Nuggets,Los Angeles Clippers,0,37.56,14,1,9,0,1,2,.389,.389,.556,2.7,19.5,11.5,4.5,0.0,2.2,23.7,71,102,-8.3,400000004
50,K.Caldwell-Pope,Denver Nuggets,Los Angeles Clippers,0,37.30,16,3,4,1,1,4,.595,.615,.538,0.0,9.8,5.2,13.6,1.3,2.2,17.3,105,101,2.3,400000004
51,A.Gordon,Denver Nuggets,Los Angeles Clippers,0,35.36,18,7,6,1,2,0,.557,.500,.200,5.7,10.4,8.2,32.3,1.3,4.7,21.6,124,99,7.7,400000004
52,R.Jackson,Denver Nuggets,Los Angeles Clippers,0,21.30,7,3,2,0,0,1,.509,.417,.333,0.0,8.6,4.5,21.2,0.0,0.0,18.5,89,107,-5.8,400000004
53,C.Braun,Denver Nuggets,Los Angeles Clippers,0,33.53,7,3,8,1,0,1,.389,.389,.444,6.0,16.3,11.4,13.4,1.4,0.0,11.9,99,102,-1.0,400000004
54,P.Watson,Denver Nuggets,Los Angeles Clippers,0,18.14,2,0,2,0,0,0,.347,.000,.500,0.0,10.1,5.3,0.0,0.0,0.0,9.5,55,106,-11.4,400000004
55,J.Holiday,Denver Nuggets,Los Angeles Clippers,0,8.37,0,0,2,0,0,0,.000,.000,1.000,0.0,21.4,11.3,0.0,0.0,0.0,10.4,0,104,-15.2,400000004
56,D.Jordan,Denver Nuggets,Los Angeles Clippers,0,4.32,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,109,-7.0,400000004
57,J.Strawther,Denver Nuggets,Los Angeles Clippers,0,2.04,0,0,1,0,0,0,,,,0.0,44.7,23.5,0.0,0.0,0.0,0.0,0,98,-3.4,400000004
58,J.Harden,Los Angeles Clippers,Denver Nuggets,1,38.16,20,8,6,1,0,2,.383,.304,.565,2.4,13.3,7.6,37.9,1.3,0.0,30.9,88,103,1.1,400000004
59,P.George,Los Angeles Clippers,Denver Nuggets,1,36.35,28,2,4,3,0,2,.571,.524,.286,0.0,11.2,5.3,12.6,3.9,0.0,32.8,99,97,5.5,400000004
60,I.Zubac,Los Angeles Clippers,Denver Nuggets,1,34.49,14,1,15,1,0,0,.513,.364,.000,2.7,41.1,20.9,4.8,1.4,0.0,17.1,111,98,0.0,400000004
61,T.Mann,Los Angeles Clippers,Denver Nuggets,1,18.03,6,1,3,2,0,0,.436,.333,.333,5.1,11.3,8.1,9.3,5.3,0.0,16.6,101,94,0.6,400000004
62,P.Tucker,Los Angeles Clippers,Denver Nuggets,1,16.37,0,1,3,0,0,0,.000,.000,.500,5.6,12.3,8.8,8.5,0.0,0.0,5.2,54,105,-10.4,400000004
63,N.Powell,Los Angeles Clippers,Denver Nuggets,1,35.22,11,3,3,1,0,2,.427,.417,.583,2.6,5.8,4.1,14.3,1.4,0.0,15.9,95,104,-0.7,400000004
64,R.Westbrook,Los Angeles Clippers,Denver Nuggets,1,23.44,12,5,6,1,1,0,.558,.444,.222,3.9,21.5,12.3,39.0,2.0,4.2,23.4,108,97,7.5,400000004
65,A.Coffey,Los Angeles Clippers,Denver Nuggets,1,23.28,9,1,6,1,0,1,.712,.700,.400,0.0,26.1,12.4,7.3,2.0,0.0,11.7,141,99,4.8,400000004
66,M.Plumlee,Los Angeles Clippers,Denver Nuggets,1,13.05,2,0,2,0,1,0,1.000,1.000,.000,7.1,7.8,7.4,0.0,0.0,7.6,3.3,207,99,-7.3,400000004
67,T.Maxey,Philadelphia 76ers,Miami Heat,0,41.22,37,11,9,1,1,5,.688,.673,.538,5.4,16.6,11.4,49.9,1.2,2.3,30.0,145,110,16.6,400000004
68,K.Oubre,Philadelphia 76ers,Miami Heat,0,41.05,18,0,8,2,1,2,.643,.643,.429,2.7,16.7,10.2,0.0,2.4,2.3,18.4,98,107,-2.2,400000004
69,K.Lowry,Philadelphia 76ers,Miami Heat,0,33.43,8,5,6,1,0,2,.571,.571,.714,0.0,17.4,9.3,18.4,1.5,0.0,10.6,118,110,-2.7,400000004
70,J.Embiid,Philadelphia 76ers,Miami Heat,0,32.40,29,3,4,1,1,3,.533,.500,.240,0.0,12.0,6.4,16.4,1.5,2.9,38.4,106,111,4.5,400000004
