,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Terry Rozier,Charlotte Hornets,Brooklyn Nets,0,39.59,37,13,4,2,0,7,.691,.660,.360,0.0,9.6,5.2,51.3,2.6,0.0,33.4,145,136,10.7
1,Miles Bridges,Charlotte Hornets,Brooklyn Nets,0,38.28,23,2,5,0,0,3,.724,.700,.267,2.9,10.0,6.7,7.2,0.0,0.0,18.5,156,141,-1.9
2,Gordon Hayward,Charlotte Hornets,Brooklyn Nets,0,31.47,22,6,6,0,0,2,.698,.643,.286,7.0,12.1,9.7,26.7,0.0,0.0,25.1,145,140,1.1
3,Mark Williams,Charlotte Hornets,Brooklyn Nets,0,31.38,12,1,12,1,3,0,.466,.417,.000,17.6,21.2,19.6,4.0,1.6,6.6,18.3,128,128,-6.2
4,Bryce McGowens,Charlotte Hornets,Brooklyn Nets,0,22.12,14,3,2,0,1,4,1.000,1.000,.714,0.0,8.6,4.6,18.4,0.0,3.1,14.1,201,140,11.8
5,P.J. Washington,Charlotte Hornets,Brooklyn Nets,0,33.05,10,5,8,3,2,2,.392,.273,.818,6.7,17.4,12.5,16.8,4.7,4.2,20.0,105,125,-3.0
6,JT Thor,Charlotte Hornets,Brooklyn Nets,0,16.13,2,0,2,0,0,0,.333,.333,.667,6.9,5.9,6.4,0.0,0.0,0.0,8.3,98,143,-13.9
7,Nick Smith Jr.,Charlotte Hornets,Brooklyn Nets,0,13.52,9,0,1,0,1,3,1.125,1.125,.750,8.1,0.0,3.7,0.0,0.0,5.0,12.9,212,143,9.6
8,Ish Smith,Charlotte Hornets,Brooklyn Nets,0,12.46,0,0,1,0,0,0,,,,8.7,0.0,4.0,0.0,0.0,0.0,7.0,36,145,-24.2
9,Dorian Finney-Smith,Brooklyn Nets,Charlotte Hornets,1,39.28,14,1,6,2,1,4,1.000,1.000,.857,7.3,8.5,7.8,2.6,2.6,2.2,8.1,184,137,5.9
10,Mikal Bridges,Brooklyn Nets,Charlotte Hornets,1,37.42,22,4,9,2,0,2,.472,.455,.227,0.0,26.6,12.3,12.6,2.7,0.0,26.7,112,132,-3.4
11,Spencer Dinwiddie,Brooklyn Nets,Charlotte Hornets,1,34.12,9,8,4,0,0,1,.455,.389,.667,0.0,13.1,6.0,23.5,0.0,0.0,12.7,131,143,-5.5
12,Nic Claxton,Brooklyn Nets,Charlotte Hornets,1,29.29,20,2,14,1,2,0,.720,.692,.000,29.3,18.9,24.5,8.7,1.7,5.9,20.1,162,133,9.4
13,Cameron Johnson,Brooklyn Nets,Charlotte Hornets,1,27.56,15,2,6,0,0,3,.417,.417,.500,20.6,0.0,11.1,8.2,0.0,0.0,28.5,111,148,-8.7
14,Cam Thomas,Brooklyn Nets,Charlotte Hornets,1,24.45,26,1,2,0,1,2,.582,.571,.238,0.0,9.0,4.2,6.3,0.0,3.5,37.5,129,142,1.2
15,Day'Ron Sharpe,Brooklyn Nets,Charlotte Hornets,1,18.20,9,0,5,1,0,0,.712,.800,.000,10.5,18.3,14.1,0.0,2.8,0.0,13.7,155,134,-1.1
16,Lonnie Walker IV,Brooklyn Nets,Charlotte Hornets,1,14.20,7,1,2,0,0,2,.595,.600,.800,6.7,7.8,7.2,7.4,0.0,0.0,19.1,125,145,-4.1
17,Trendon Watford,Brooklyn Nets,Charlotte Hornets,1,13.48,6,2,4,0,0,0,.600,.600,.200,7.0,24.3,15.0,16.7,0.0,0.0,14.4,155,139,-0.2
18,Damian Lillard,Milwaukee Bucks,Chicago Bulls,0,42.33,18,13,5,2,1,1,.507,.469,.375,2.7,10.4,6.6,45.9,2.2,2.0,24.9,97,109,-1.0
19,Malik Beasley,Milwaukee Bucks,Chicago Bulls,0,41.02,19,3,3,2,0,5,.500,.500,.789,0.0,8.1,4.1,11.1,2.3,0.0,20.9,100,111,-0.9
20,Brook Lopez,Milwaukee Bucks,Chicago Bulls,0,38.54,20,0,4,0,0,6,.833,.833,.833,0.0,11.4,5.8,0.0,0.0,0.0,14.3,137,115,1.1
21,Giannis Antetokounmpo,Milwaukee Bucks,Chicago Bulls,0,38.52,26,5,14,2,5,0,.693,.647,.059,17.8,22.7,20.3,23.5,2.4,11.2,26.2,122,99,9.5
22,Khris Middleton,Milwaukee Bucks,Chicago Bulls,0,26.40,9,3,3,2,0,1,.369,.350,.400,0.0,12.4,6.3,15.7,3.6,0.0,24.4,70,106,-9.8
23,Bobby Portis,Milwaukee Bucks,Chicago Bulls,0,31.13,4,2,9,2,0,0,.250,.250,.250,3.7,28.3,16.3,8.4,3.0,0.0,11.0,74,103,-5.7
24,MarJon Beauchamp,Milwaukee Bucks,Chicago Bulls,0,22.18,7,0,3,0,0,1,.500,.500,.571,0.0,14.9,7.6,0.0,0.0,0.0,17.3,72,114,-10.4
25,Andre Jackson Jr.,Milwaukee Bucks,Chicago Bulls,0,11.58,4,1,1,2,0,0,.667,.667,.333,9.6,0.0,4.7,12.6,7.9,0.0,14.3,111,100,4.6
26,Cameron Payne,Milwaukee Bucks,Chicago Bulls,0,11.30,6,1,1,0,0,2,.500,.500,.833,0.0,9.6,4.9,13.3,0.0,0.0,22.4,106,116,-1.0
27,Coby White,Chicago Bulls,Milwaukee Bucks,1,44.42,23,7,4,1,1,4,.508,.450,.550,0.0,10.3,5.0,22.6,1.1,2.4,23.6,107,106,-1.8
28,Nikola Vučević,Chicago Bulls,Milwaukee Bucks,1,39.31,29,6,10,1,0,2,.613,.571,.190,2.8,26.2,14.3,26.6,1.2,0.0,28.8,115,104,4.5
29,Ayo Dosunmu,Chicago Bulls,Milwaukee Bucks,1,38.48,14,6,6,3,0,1,.788,.813,.375,2.8,14.8,8.7,22.3,3.7,0.0,11.5,138,100,5.3
30,Patrick Williams,Chicago Bulls,Milwaukee Bucks,1,36.10,12,1,2,2,1,0,.429,.429,.286,3.1,3.2,3.1,4.0,2.6,2.9,17.1,90,104,-5.4
31,Alex Caruso,Chicago Bulls,Milwaukee Bucks,1,29.24,11,5,1,2,1,3,.611,.611,.556,0.0,3.9,1.9,23.9,3.2,3.6,22.4,75,102,-3.4
32,Torrey Craig,Chicago Bulls,Milwaukee Bucks,1,26.51,10,2,8,1,1,2,.500,.500,.600,12.3,21.5,16.8,10.6,1.8,3.9,18.4,100,101,-2.4
33,Jevon Carter,Chicago Bulls,Milwaukee Bucks,1,18.01,11,1,2,3,0,1,.550,.550,.200,6.1,6.4,6.3,9.7,7.9,0.0,22.9,119,92,8.4
34,Julian Phillips,Chicago Bulls,Milwaukee Bucks,1,13.36,0,3,3,0,0,0,.000,.000,.667,8.1,16.9,12.4,26.0,0.0,0.0,9.1,75,108,-9.2
35,Andre Drummond,Chicago Bulls,Milwaukee Bucks,1,13.29,10,1,14,1,0,0,.906,1.000,.000,40.9,76.9,58.5,10.6,3.5,0.0,23.0,148,87,14.1
36,Dalen Terry,Chicago Bulls,Milwaukee Bucks,1,4.28,0,0,1,0,0,0,.000,.000,.000,24.7,0.0,12.6,0.0,0.0,0.0,9.2,63,112,-12.9
37,Shaedon Sharpe,Portland Trail Blazers,Cleveland Cavaliers,0,39.24,29,5,10,1,0,4,.888,.867,.467,0.0,27.1,16.2,23.8,1.3,0.0,25.0,131,100,8.3
38,Malcolm Brogdon,Portland Trail Blazers,Cleveland Cavaliers,0,30.46,11,7,3,2,1,1,.628,.500,.429,10.4,3.5,6.2,31.8,3.4,2.7,20.7,109,104,1.8
39,Deandre Ayton,Portland Trail Blazers,Cleveland Cavaliers,0,29.41,10,3,6,0,0,0,.556,.556,.000,10.8,14.4,12.9,15.7,0.0,0.0,18.7,99,108,-5.8
40,Jerami Grant,Portland Trail Blazers,Cleveland Cavaliers,0,28.12,13,3,2,2,1,3,.505,.458,.500,0.0,7.6,4.5,15.9,3.7,3.0,26.0,95,101,-3.2
41,Toumani Camara,Portland Trail Blazers,Cleveland Cavaliers,0,24.18,9,1,2,2,1,1,.750,.750,.500,6.6,4.4,5.3,6.4,4.3,3.5,13.3,129,101,6.6
42,Jabari Walker,Portland Trail Blazers,Cleveland Cavaliers,0,23.56,6,1,12,1,0,0,.429,.429,.286,13.4,44.6,32.1,6.1,2.2,0.0,15.5,96,91,-5.2
43,Matisse Thybulle,Portland Trail Blazers,Cleveland Cavaliers,0,23.42,10,0,2,1,0,2,.625,.625,.625,6.8,4.5,5.4,0.0,2.2,0.0,15.6,130,107,0.3
44,Scoot Henderson,Portland Trail Blazers,Cleveland Cavaliers,0,21.42,2,7,1,0,0,0,.125,.125,.625,0.0,4.9,2.9,42.1,0.0,0.0,23.4,64,112,-18.1
45,Duop Reath,Portland Trail Blazers,Cleveland Cavaliers,0,18.19,13,2,2,1,1,3,1.105,1.100,.800,8.7,5.8,7.0,18.4,2.8,4.6,17.4,178,103,19.5
46,Jarrett Allen,Cleveland Cavaliers,Portland Trail Blazers,1,38.03,12,2,10,0,2,0,.667,.667,.000,16.8,16.8,16.8,8.3,0.0,6.0,11.3,138,115,-0.2
47,Darius Garland,Cleveland Cavaliers,Portland Trail Blazers,1,36.58,15,7,4,1,0,2,.407,.389,.444,2.9,13.0,6.9,30.1,1.4,0.0,30.9,71,116,-11.4
48,Max Strus,Cleveland Cavaliers,Portland Trail Blazers,1,35.42,9,3,3,2,0,1,.409,.409,.545,0.0,13.4,5.4,12.4,2.9,0.0,15.7,82,112,-7.9
49,Evan Mobley,Cleveland Cavaliers,Portland Trail Blazers,1,33.49,20,3,8,2,0,0,.672,.643,.071,6.3,28.4,15.1,16.9,3.1,0.0,22.8,117,108,5.5
50,Donovan Mitchell,Cleveland Cavaliers,Portland Trail Blazers,1,33.30,23,6,7,4,0,1,.489,.375,.450,9.6,19.1,13.4,30.7,6.2,0.0,31.6,119,103,12.2
51,Caris LeVert,Cleveland Cavaliers,Portland Trail Blazers,1,26.06,5,2,2,0,0,1,.278,.278,.444,4.1,6.1,4.9,10.7,0.0,0.0,18.2,63,121,-15.4
52,Georges Niang,Cleveland Cavaliers,Portland Trail Blazers,1,18.58,8,2,1,2,0,1,.621,.583,.500,5.6,0.0,3.4,16.6,5.5,0.0,14.6,144,109,9.9
53,Isaac Okoro,Cleveland Cavaliers,Portland Trail Blazers,1,16.54,3,0,0,1,0,1,.750,.750,.500,0.0,0.0,0.0,0.0,3.1,0.0,5.1,151,115,-1.6
54,Paul George,Los Angeles Clippers,Golden State Warriors,0,37.19,15,10,1,0,0,3,.417,.417,.556,0.0,3.4,1.4,37.5,0.0,0.0,21.9,107,137,-2.3
55,James Harden,Los Angeles Clippers,Golden State Warriors,0,37.13,18,7,3,1,0,5,.648,.654,.769,0.0,10.2,4.3,26.4,1.4,0.0,17.2,135,132,5.0
56,Kawhi Leonard,Los Angeles Clippers,Golden State Warriors,0,35.18,23,0,7,2,0,2,.613,.588,.118,2.6,21.5,10.6,0.0,3.0,0.0,22.9,129,126,4.3
57,Terance Mann,Los Angeles Clippers,Golden State Warriors,0,33.58,9,1,5,1,0,1,.450,.450,.400,8.2,7.4,7.9,3.9,1.5,0.0,15.2,92,133,-6.3
58,Ivica Zubac,Los Angeles Clippers,Golden State Warriors,0,26.41,18,0,13,0,1,0,.682,.636,.000,13.8,42.6,26.0,0.0,0.0,4.2,21.3,151,125,6.4
59,Russell Westbrook,Los Angeles Clippers,Golden State Warriors,0,26.00,14,6,11,0,0,0,.448,.385,.231,21.3,24.3,22.6,33.8,0.0,0.0,25.9,128,132,6.2
60,Norman Powell,Los Angeles Clippers,Golden State Warriors,0,17.42,5,0,0,1,0,0,.753,.500,.000,0.0,0.0,0.0,0.0,2.9,0.0,12.9,93,131,-7.6
61,Daniel Theis,Los Angeles Clippers,Golden State Warriors,0,14.44,10,2,2,0,0,1,.506,.500,.111,6.3,8.6,7.2,22.5,0.0,0.0,28.9,118,135,1.3
62,Kobe Brown,Los Angeles Clippers,Golden State Warriors,0,6.06,0,0,1,0,0,0,.000,.000,1.000,0.0,20.7,8.7,0.0,0.0,0.0,7.1,0,131,-19.5
63,Bones Hyland,Los Angeles Clippers,Golden State Warriors,0,3.49,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0,137,-25.6
64,Moussa Diabaté,Los Angeles Clippers,Golden State Warriors,0,0.33,2,0,0,0,0,0,1.136,,,0.0,0.0,0.0,0.0,0.0,0.0,68.8,250,138,89.5
65,Amir Coffey,Los Angeles Clippers,Golden State Warriors,0,0.33,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121,-77.4
66,Klay Thompson,Golden State Warriors,Los Angeles Clippers,1,34.20,22,2,6,0,1,2,.557,.500,.389,7.4,10.8,9.3,9.4,0.0,2.2,29.6,112,126,-4.4
