,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,S.Barnes,Toronto Raptors,Indiana Pacers,0,37.51,21,12,12,0,5,0,.520,.444,.167,9.1,24.8,17.3,35.5,0.0,10.9,25.7,123,114,7.4,20000026
1,I.Quickley,Toronto Raptors,Indiana Pacers,0,34.55,19,2,6,2,1,3,.594,.594,.438,0.0,17.9,9.4,6.5,2.7,2.4,24.0,94,115,-5.2,20000026
2,R.Barrett,Toronto Raptors,Indiana Pacers,0,32.41,24,5,2,0,0,2,.693,.750,.188,0.0,6.4,3.3,19.9,0.0,0.0,24.8,125,126,-0.2,20000026
3,G.Trent,Toronto Raptors,Indiana Pacers,0,30.35,11,2,5,0,0,1,.458,.458,.500,3.7,13.6,8.9,7.0,0.0,0.0,16.5,110,124,-9.0,20000026
4,J.Poeltl,Toronto Raptors,Indiana Pacers,0,21.38,15,4,10,0,1,0,.718,.700,.000,26.4,24.1,25.2,23.7,0.0,3.8,20.2,168,118,9.6,20000026
5,K.Olynyk,Toronto Raptors,Indiana Pacers,0,23.16,7,5,2,1,0,1,.608,.625,.500,4.9,4.5,4.7,21.1,2.0,0.0,12.2,133,122,0.1,20000026
6,G.Dick,Toronto Raptors,Indiana Pacers,0,22.48,18,2,5,1,0,4,1.000,1.000,.444,10.0,13.7,12.0,11.0,2.1,0.0,16.6,196,119,16.7,20000026
7,O.Agbaji,Toronto Raptors,Indiana Pacers,0,19.53,13,2,2,0,0,1,.742,.643,.286,0.0,10.5,5.5,11.1,0.0,0.0,18.5,163,125,2.7,20000026
8,B.Brown,Toronto Raptors,Indiana Pacers,0,16.23,2,1,1,0,0,0,.250,.250,.250,0.0,6.4,3.3,5.9,0.0,0.0,12.8,55,126,-16.2,20000026
9,B.Mathurin,Indiana Pacers,Toronto Raptors,1,38.37,34,5,9,2,1,5,.897,.900,.533,2.7,23.7,12.7,19.2,2.4,1.8,21.7,165,124,16.4,20000026
10,P.Siakam,Indiana Pacers,Toronto Raptors,1,36.37,27,6,9,0,1,3,.590,.568,.364,8.5,18.7,13.4,24.9,0.0,1.9,26.1,131,130,5.3,20000026
11,T.Haliburton,Indiana Pacers,Toronto Raptors,1,32.28,9,7,0,2,0,1,.330,.227,.545,0.0,0.0,0.0,24.0,2.9,0.0,18.0,93,130,-7.2,20000026
12,A.Nembhard,Indiana Pacers,Toronto Raptors,1,26.45,11,1,0,1,0,1,.393,.393,.286,0.0,0.0,0.0,4.8,1.8,0.0,23.9,75,132,-15.0,20000026
13,M.Turner,Indiana Pacers,Toronto Raptors,1,26.24,16,1,11,0,2,2,.752,.750,.375,19.8,26.0,22.7,4.9,0.0,5.3,20.6,127,126,2.0,20000026
14,T.McConnell,Indiana Pacers,Toronto Raptors,1,19.43,10,4,4,1,0,0,.625,.625,.000,5.3,17.4,11.1,28.8,2.4,0.0,16.2,147,127,4.1,20000026
15,O.Toppin,Indiana Pacers,Toronto Raptors,1,18.44,4,0,3,2,0,0,.250,.250,.625,0.0,18.3,8.7,0.0,5.0,0.0,19.2,49,120,-14.9,20000026
16,B.Sheppard,Indiana Pacers,Toronto Raptors,1,17.04,2,0,0,0,0,0,.250,.250,.750,0.0,0.0,0.0,0.0,0.0,0.0,9.4,58,136,-15.8,20000026
17,J.Smith,Indiana Pacers,Toronto Raptors,1,14.15,9,2,5,0,1,1,.643,.643,.286,22.0,16.0,19.1,20.7,0.0,5.0,19.6,152,129,10.4,20000026
18,D.McDermott,Indiana Pacers,Toronto Raptors,1,4.50,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0,136,-25.4,20000026
19,J.Walker,Indiana Pacers,Toronto Raptors,1,4.33,0,1,2,0,0,0,.000,.000,1.000,0.0,50.2,24.0,22.9,0.0,0.0,8.8,59,124,-10.1,20000026
20,M.Bridges,Brooklyn Nets,Memphis Grizzlies,0,30.43,11,2,3,2,0,1,.468,.450,.700,0.0,11.2,5.5,8.3,3.5,0.0,19.1,96,94,-4.1,20000026
21,C.Thomas,Brooklyn Nets,Memphis Grizzlies,0,29.02,14,5,3,1,0,3,.470,.464,.357,3.8,7.9,5.8,23.1,1.8,0.0,23.6,117,98,1.9,20000026
22,D.Schroder,Brooklyn Nets,Memphis Grizzlies,0,26.23,18,5,2,0,0,3,.699,.708,.333,0.0,8.7,4.2,29.1,0.0,0.0,29.5,108,102,0.7,20000026
23,D.Finney-Smith,Brooklyn Nets,Memphis Grizzlies,0,24.50,13,4,9,0,1,1,.650,.650,.400,17.6,23.0,20.2,23.9,0.0,3.9,18.6,155,95,9.0,20000026
24,N.Claxton,Brooklyn Nets,Memphis Grizzlies,0,21.18,10,3,4,1,3,0,1.000,1.000,.000,0.0,21.5,10.5,20.7,2.5,13.8,13.0,163,83,13.2,20000026
25,C.Johnson,Brooklyn Nets,Memphis Grizzlies,0,24.59,12,3,2,1,0,2,.667,.667,.667,0.0,9.1,4.5,16.8,2.1,0.0,18.4,125,97,2.3,20000026
26,L.Walker,Brooklyn Nets,Memphis Grizzlies,0,18.46,13,2,6,0,0,3,.547,.500,.727,0.0,36.5,17.8,15.1,0.0,0.0,29.2,122,94,4.7,20000026
27,D.Sharpe,Brooklyn Nets,Memphis Grizzlies,0,15.09,8,2,8,0,0,0,.571,.571,.143,21.6,37.7,29.5,20.2,0.0,0.0,24.3,123,94,1.0,20000026
28,B.Simmons,Brooklyn Nets,Memphis Grizzlies,0,14.10,4,3,6,0,0,0,1.000,1.000,.000,15.4,32.3,23.6,27.3,0.0,0.0,6.5,217,95,6.9,20000026
29,D.Smith,Brooklyn Nets,Memphis Grizzlies,0,13.49,0,3,2,0,0,0,.000,.000,.333,15.8,0.0,8.1,23.7,0.0,0.0,12.9,78,104,-13.4,20000026
30,J.Wilson,Brooklyn Nets,Memphis Grizzlies,0,7.23,3,0,0,0,0,1,.500,.500,.667,0.0,0.0,0.0,0.0,0.0,0.0,18.7,101,104,-5.7,20000026
31,T.Watford,Brooklyn Nets,Memphis Grizzlies,0,7.07,3,0,1,0,0,1,.750,.750,1.000,0.0,16.1,7.8,0.0,0.0,0.0,13.0,141,99,-4.2,20000026
32,K.Bates-Diop,Brooklyn Nets,Memphis Grizzlies,0,6.21,2,0,0,0,1,0,.347,.000,1.000,0.0,0.0,0.0,0.0,0.0,15.4,20.9,85,94,-6.3,20000026
33,J.Jackson,Memphis Grizzlies,Brooklyn Nets,1,29.35,15,1,4,2,1,1,.423,.208,.167,3.9,11.1,7.5,6.3,3.6,3.4,33.5,82,118,-6.0,20000026
34,Z.Williams,Memphis Grizzlies,Brooklyn Nets,1,25.25,6,0,2,1,0,0,.273,.273,.455,0.0,8.6,4.4,0.0,2.1,0.0,24.4,47,125,-18.0,20000026
35,V.Williams,Memphis Grizzlies,Brooklyn Nets,1,24.46,6,5,3,0,0,1,.510,.500,.400,0.0,13.2,6.8,38.6,0.0,0.0,19.1,76,127,-9.1,20000026
