,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,N.Jokic,Denver Nuggets,Minnesota Timberwolves,0,35.45,22,2,9,0,0,0,.530,.474,.211,11.0,12.2,11.5,19.3,0.0,0.0,30.6,98,130,3.8,50000000016
1,J.Murray,Denver Nuggets,Minnesota Timberwolves,0,32.31,10,5,2,1,0,2,.278,.278,.389,0.0,6.7,2.8,36.7,1.6,0.0,28.3,59,128,-6.2,50000000016
2,M.Porter,Denver Nuggets,Minnesota Timberwolves,0,30.38,8,1,6,0,1,1,.424,.389,.667,2.6,17.8,9.0,7.4,0.0,3.4,17.2,73,126,-7.3,50000000016
3,K.Caldwell-Pope,Denver Nuggets,Minnesota Timberwolves,0,28.28,9,3,4,0,0,2,.615,.500,1.000,2.8,11.5,6.4,22.4,0.0,0.0,11.8,135,130,1.5,50000000016
4,A.Gordon,Denver Nuggets,Minnesota Timberwolves,0,27.58,12,4,8,0,3,2,.761,.714,.571,2.8,27.3,13.1,35.9,0.0,11.2,16.3,123,118,12.6,50000000016
5,C.Braun,Denver Nuggets,Minnesota Timberwolves,0,18.29,2,1,3,0,0,0,.167,.167,.333,4.3,11.8,7.4,11.1,0.0,0.0,15.0,48,130,-12.0,50000000016
6,J.Holiday,Denver Nuggets,Minnesota Timberwolves,0,13.12,0,0,2,0,0,0,.000,.000,.600,0.0,16.5,6.9,0.0,0.0,0.0,17.5,0,129,-21.4,50000000016
7,R.Jackson,Denver Nuggets,Minnesota Timberwolves,0,12.11,0,0,0,0,0,0,.000,.000,.167,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0,134,-24.1,50000000016
8,P.Watson,Denver Nuggets,Minnesota Timberwolves,0,9.52,1,1,4,0,0,0,.266,.000,.000,0.0,44.2,18.5,18.7,0.0,0.0,8.8,74,120,-2.3,50000000016
9,J.Strawther,Denver Nuggets,Minnesota Timberwolves,0,8.33,2,0,1,1,0,0,.258,.333,.333,0.0,12.8,5.3,0.0,6.2,0.0,26.3,38,115,-14.1,50000000016
10,H.Tyson,Denver Nuggets,Minnesota Timberwolves,0,7.05,0,0,2,0,0,0,.000,.000,.500,0.0,30.8,12.9,0.0,0.0,0.0,19.5,0,124,-22.5,50000000016
11,Z.Nnaji,Denver Nuggets,Minnesota Timberwolves,0,5.26,2,0,0,0,0,0,1.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,17.0,65,134,-7.5,50000000016
12,J.Pickett,Denver Nuggets,Minnesota Timberwolves,0,5.26,2,1,1,0,1,0,.500,.500,.500,0.0,20.1,8.4,51.5,0.0,19.2,17.0,110,115,15.1,50000000016
13,D.Jordan,Denver Nuggets,Minnesota Timberwolves,0,4.26,0,0,1,0,0,0,.000,.000,.000,17.7,0.0,10.3,0.0,0.0,0.0,10.4,45,134,-18.7,50000000016
14,A.Edwards,Minnesota Timberwolves,Denver Nuggets,1,33.39,27,4,4,3,0,4,.658,.588,.529,0.0,9.4,5.4,20.0,4.7,0.0,29.9,135,75,14.9,50000000016
15,M.Conley,Minnesota Timberwolves,Denver Nuggets,1,31.12,13,5,4,0,1,3,.722,.722,.667,0.0,10.1,5.9,23.8,0.0,3.1,13.5,158,83,8.5,50000000016
16,J.McDaniels,Minnesota Timberwolves,Denver Nuggets,1,30.30,21,1,4,1,2,3,.965,.950,.500,7.2,5.2,6.0,5.7,1.7,6.3,16.7,194,79,20.2,50000000016
17,R.Gobert,Minnesota Timberwolves,Denver Nuggets,1,29.28,8,2,14,1,0,0,.450,.500,.000,7.4,32.0,21.7,9.7,1.8,0.0,15.7,100,71,1.0,50000000016
18,K.Towns,Minnesota Timberwolves,Denver Nuggets,1,28.54,10,5,13,0,0,0,.460,.400,.400,15.1,24.5,20.6,24.9,0.0,0.0,19.2,123,78,2.4,50000000016
19,N.Reid,Minnesota Timberwolves,Denver Nuggets,1,22.04,10,1,11,1,0,0,.388,.333,.333,4.9,35.7,22.8,6.9,2.4,0.0,27.3,94,68,-3.5,50000000016
20,N.Alexander-Walker,Minnesota Timberwolves,Denver Nuggets,1,16.50,9,1,0,0,0,3,.900,.900,1.000,0.0,0.0,0.0,9.1,0.0,0.0,13.9,172,89,9.9,50000000016
21,K.Anderson,Minnesota Timberwolves,Denver Nuggets,1,10.45,4,3,3,1,1,0,.532,.000,.000,20.3,7.3,12.8,33.5,4.9,8.9,20.7,133,69,16.4,50000000016
22,M.Morris,Minnesota Timberwolves,Denver Nuggets,1,8.33,3,2,0,1,0,1,.375,.375,.750,0.0,0.0,0.0,32.7,6.2,0.0,21.9,105,76,7.5,50000000016
23,L.Garza,Minnesota Timberwolves,Denver Nuggets,1,7.47,8,0,2,0,0,1,.840,.833,.667,0.0,20.2,11.7,0.0,0.0,0.0,28.6,167,80,18.6,50000000016
24,J.McLaughlin,Minnesota Timberwolves,Denver Nuggets,1,7.47,2,0,3,0,0,0,1.000,1.000,.000,0.0,30.3,17.6,0.0,0.0,0.0,12.0,72,76,-5.0,50000000016
25,W.Moore,Minnesota Timberwolves,Denver Nuggets,1,7.05,0,2,1,1,0,0,.000,.000,.500,0.0,11.1,6.5,33.9,7.4,0.0,19.8,41,68,-4.0,50000000016
26,J.Minott,Minnesota Timberwolves,Denver Nuggets,1,5.26,0,0,3,0,0,0,.000,.000,.333,0.0,43.4,25.2,0.0,0.0,0.0,25.8,0,69,-32.9,50000000016
