,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,K.Middleton,Milwaukee Bucks,Brooklyn Nets,0,31.41,27,10,3,0,2,3,.715,.694,.389,4.0,6.1,5.2,42.9,0.0,4.4,30.4,140,126,5.1,1227
1,G.Antetokounmpo,Milwaukee Bucks,Brooklyn Nets,0,30.27,32,8,10,0,2,0,.821,.833,.000,8.3,25.2,17.9,34.8,0.0,4.6,31.0,165,118,12.9,1227
2,D.Lillard,Milwaukee Bucks,Brooklyn Nets,0,28.57,12,4,3,0,0,3,.575,.550,.900,0.0,9.9,5.7,14.6,0.0,0.0,21.9,93,127,-13.7,1227
3,B.Lopez,Milwaukee Bucks,Brooklyn Nets,0,24.36,2,2,6,0,3,0,.143,.143,.857,10.3,15.6,13.3,7.8,0.0,8.5,12.5,80,120,-13.2,1227
4,M.Beasley,Milwaukee Bucks,Brooklyn Nets,0,21.59,17,1,1,1,0,5,.944,.944,.889,5.7,0.0,2.5,5.6,2.2,0.0,18.0,172,126,9.2,1227
5,B.Portis,Milwaukee Bucks,Brooklyn Nets,0,30.51,14,4,6,2,1,2,.778,.778,.333,0.0,18.7,10.6,14.6,3.1,2.3,14.3,144,115,4.1,1227
6,C.Payne,Milwaukee Bucks,Brooklyn Nets,0,22.48,18,6,4,2,0,5,.953,.944,.889,5.5,12.6,9.6,32.1,4.2,0.0,18.2,195,117,15.9,1227
7,M.Beauchamp,Milwaukee Bucks,Brooklyn Nets,0,20.41,11,2,5,1,0,2,.799,.833,.500,0.0,23.2,13.2,10.9,2.3,0.0,14.6,159,116,2.6,1227
8,P.Connaughton,Milwaukee Bucks,Brooklyn Nets,0,18.03,3,1,1,0,0,1,.500,.500,1.000,7.0,0.0,3.0,5.4,0.0,0.0,7.3,134,131,-7.6,1227
9,A.Green,Milwaukee Bucks,Brooklyn Nets,0,3.55,3,0,1,0,0,1,.750,.750,1.000,0.0,24.5,13.9,0.0,0.0,0.0,22.5,130,120,-8.5,1227
10,A.Jackson,Milwaukee Bucks,Brooklyn Nets,0,1.53,0,0,0,0,0,0,.000,.000,.500,0.0,0.0,0.0,0.0,0.0,0.0,46.7,0,130,-85.2,1227
11,R.Lopez,Milwaukee Bucks,Brooklyn Nets,0,1.23,3,0,0,0,0,1,1.500,1.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,31.8,300,131,54.0,1227
12,C.Livingston,Milwaukee Bucks,Brooklyn Nets,0,1.23,2,1,1,0,0,0,1.000,1.000,.000,0.0,69.4,39.4,100.0,0.0,0.0,31.8,214,102,44.4,1227
13,T.Antetokounmpo,Milwaukee Bucks,Brooklyn Nets,0,1.23,0,2,0,0,0,0,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,244,131,45.7,1227
14,D.Smith,Brooklyn Nets,Milwaukee Bucks,1,30.02,14,8,7,1,0,0,.412,.412,.235,3.2,25.2,12.7,37.8,1.6,0.0,24.7,99,142,-5.5,1227
15,D.Sharpe,Brooklyn Nets,Milwaukee Bucks,1,16.24,12,4,4,0,1,1,.872,.917,.167,11.7,15.4,13.3,38.6,0.0,7.7,16.4,184,142,15.7,1227
16,M.Bridges,Brooklyn Nets,Milwaukee Bucks,1,12.00,6,1,3,1,0,0,.750,.750,.250,0.0,31.6,13.6,12.1,4.0,0.0,16.3,115,136,0.4,1227
17,C.Thomas,Brooklyn Nets,Milwaukee Bucks,1,11.55,8,0,0,1,0,0,.444,.444,.222,0.0,0.0,0.0,0.0,4.0,0.0,29.5,95,140,-9.3,1227
18,R.O'Neale,Brooklyn Nets,Milwaukee Bucks,1,10.00,3,2,1,0,0,1,.375,.375,.750,0.0,12.6,5.5,23.9,0.0,0.0,15.6,108,148,-6.8,1227
19,J.Wilson,Brooklyn Nets,Milwaukee Bucks,1,29.51,21,2,10,0,0,0,.589,.385,.231,22.5,12.7,18.3,8.7,0.0,0.0,24.7,141,147,-2.7,1227
20,A.Brooks,Brooklyn Nets,Milwaukee Bucks,1,28.53,12,2,4,1,0,3,.403,.393,.643,6.6,8.7,7.6,8.7,1.7,0.0,21.5,96,144,-8.7,1227
21,T.Watford,Brooklyn Nets,Milwaukee Bucks,1,27.53,17,4,5,2,0,0,.730,.667,.111,0.0,22.7,9.8,19.9,3.4,0.0,17.7,146,138,5.3,1227
22,N.Clowney,Brooklyn Nets,Milwaukee Bucks,1,24.04,14,2,4,0,0,0,.709,.667,.111,12.0,5.2,9.1,12.1,0.0,0.0,17.7,142,149,-2.6,1227
23,D.Whitehead,Brooklyn Nets,Milwaukee Bucks,1,21.24,2,3,4,0,0,0,.200,.200,.600,0.0,23.6,10.2,15.7,0.0,0.0,9.1,78,146,-10.2,1227
24,K.Johnson,Brooklyn Nets,Milwaukee Bucks,1,20.54,12,1,1,1,1,2,.615,.500,.500,0.0,6.0,2.6,6.0,2.3,6.0,20.1,125,140,-0.7,1227
25,H.Giles,Brooklyn Nets,Milwaukee Bucks,1,6.40,1,0,4,0,0,0,.129,.000,.000,28.8,37.9,32.7,0.0,0.0,0.0,28.6,51,143,-35.1,1227
26,I.Okoro,Cleveland Cavaliers,Dallas Mavericks,0,38.38,22,1,3,0,1,4,.724,.692,.538,5.2,2.7,4.0,4.0,0.0,2.4,18.1,132,117,1.0,1227
27,J.Allen,Cleveland Cavaliers,Dallas Mavericks,0,35.28,24,6,23,2,0,0,.611,.529,.000,25.4,41.2,33.1,29.2,2.8,0.0,27.1,128,105,8.6,1227
28,M.Strus,Cleveland Cavaliers,Dallas Mavericks,0,33.34,8,6,5,1,1,2,.400,.400,.800,3.0,12.4,7.6,24.0,1.5,2.8,14.5,101,111,-3.4,1227
29,D.Wade,Cleveland Cavaliers,Dallas Mavericks,0,32.01,3,0,8,0,0,1,.300,.300,1.000,3.1,22.8,12.8,0.0,0.0,0.0,6.3,85,115,-9.4,1227
30,C.Porter,Cleveland Cavaliers,Dallas Mavericks,0,29.35,9,7,12,3,1,0,.379,.364,.091,13.5,28.2,20.7,33.9,4.9,3.2,19.1,108,100,2.4,1227
31,C.LeVert,Cleveland Cavaliers,Dallas Mavericks,0,27.59,29,7,2,0,0,6,.644,.632,.579,0.0,7.5,3.6,48.9,0.0,0.0,35.6,133,118,10.4,1227
32,G.Niang,Cleveland Cavaliers,Dallas Mavericks,0,23.52,16,3,2,1,1,4,.673,.727,.727,0.0,8.7,4.3,21.6,2.0,3.9,23.6,113,110,8.5,1227
33,T.Thompson,Cleveland Cavaliers,Dallas Mavericks,0,13.01,2,0,1,0,0,0,.333,.333,.000,7.7,0.0,3.9,0.0,0.0,0.0,15.6,49,119,-24.1,1227
34,E.Bates,Cleveland Cavaliers,Dallas Mavericks,0,5.52,0,3,1,0,0,0,.000,.000,1.000,0.0,17.8,8.7,61.4,0.0,0.0,20.8,71,115,-14.1,1227
35,L.Doncic,Dallas Mavericks,Cleveland Cavaliers,1,36.36,39,6,7,2,2,3,.584,.534,.345,0.0,19.1,9.8,38.1,2.7,5.4,46.0,106,111,10.6,1227
36,D.Jones,Dallas Mavericks,Cleveland Cavaliers,1,35.38,12,1,5,1,3,0,.432,.385,.308,5.9,8.4,7.2,4.2,1.4,8.2,19.5,86,118,-6.5,1227
37,D.Exum,Dallas Mavericks,Cleveland Cavaliers,1,33.19,13,6,4,3,0,1,.666,.563,.375,0.0,12.0,6.1,26.0,4.4,0.0,12.8,151,112,5.2,1227
38,T.Hardaway,Dallas Mavericks,Cleveland Cavaliers,1,29.39,14,1,4,0,0,1,.448,.346,.385,0.0,13.5,6.9,5.0,0.0,0.0,23.1,96,122,-8.8,1227
39,D.Lively,Dallas Mavericks,Cleveland Cavaliers,1,24.50,4,1,4,0,2,0,.820,1.000,.000,8.4,8.1,8.2,5.5,0.0,7.9,6.1,131,121,-5.7,1227
40,S.Curry,Dallas Mavericks,Cleveland Cavaliers,1,27.31,19,1,4,2,0,5,.800,.773,.818,3.8,10.9,7.4,6.1,3.5,0.0,18.9,157,115,12.4,1227
41,G.Williams,Dallas Mavericks,Cleveland Cavaliers,1,26.07,4,0,6,2,0,0,.286,.286,.571,8.0,15.3,11.7,0.0,3.7,0.0,11.8,77,112,-10.1,1227
42,J.Green,Dallas Mavericks,Cleveland Cavaliers,1,21.25,2,5,3,2,0,0,.250,.250,.500,0.0,14.0,7.2,30.5,4.6,0.0,10.2,81,111,-1.6,1227
43,D.Powell,Dallas Mavericks,Cleveland Cavaliers,1,4.55,3,0,0,0,0,0,1.042,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,21.8,109,128,-9.1,1227
44,K.Durant,Phoenix Suns,Houston Rockets,0,41.05,27,16,10,2,1,3,.692,.656,.438,0.0,26.0,15.2,51.2,2.3,2.1,23.4,147,107,14.9,1227
45,E.Gordon,Phoenix Suns,Houston Rockets,0,39.24,27,1,0,0,3,7,.900,.900,.733,0.0,0.0,0.0,3.5,0.0,6.6,16.3,175,116,11.3,1227
46,D.Booker,Phoenix Suns,Houston Rockets,0,35.47,20,7,4,2,0,1,.514,.500,.316,4.2,8.9,7.0,26.9,2.6,0.0,28.0,105,112,-4.0,1227
47,G.Allen,Phoenix Suns,Houston Rockets,0,33.04,16,3,4,0,1,2,.913,.857,.571,4.5,9.7,7.5,11.0,0.0,2.6,15.2,141,117,3.4,1227
48,J.Nurkic,Phoenix Suns,Houston Rockets,0,14.04,8,0,10,0,2,1,.581,.583,.167,10.7,68.2,44.3,0.0,0.0,12.4,30.0,82,93,-8.4,1227
49,U.Azubuike,Phoenix Suns,Houston Rockets,0,18.56,11,0,5,0,2,0,.661,.714,.000,23.8,11.3,16.5,0.0,0.0,9.2,18.8,145,111,-1.1,1227
50,C.Metu,Phoenix Suns,Houston Rockets,0,16.13,4,0,2,0,0,0,1.064,1.000,.000,9.2,6.6,7.7,0.0,0.0,0.0,12.8,85,119,-7.8,1227
51,N.Little,Phoenix Suns,Houston Rockets,0,16.12,7,0,6,0,0,0,.543,.500,.500,0.0,39.5,23.1,0.0,0.0,0.0,19.6,95,110,-8.1,1227
52,S.Lee,Phoenix Suns,Houston Rockets,0,12.13,9,1,2,0,0,0,1.071,1.000,.000,0.0,17.5,10.2,10.0,0.0,0.0,21.7,146,116,1.8,1227
53,J.Okogie,Phoenix Suns,Houston Rockets,0,9.50,0,0,1,0,0,0,.000,.000,.500,15.3,0.0,6.3,0.0,0.0,0.0,8.7,47,121,-14.3,1227
54,B.Bol,Phoenix Suns,Houston Rockets,0,1.36,0,0,0,0,2,0,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,41,43.5,1227
55,Y.Watanabe,Phoenix Suns,Houston Rockets,0,1.36,0,0,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0,121,-35.9,1227
56,F.VanVleet,Houston Rockets,Phoenix Suns,1,29.08,10,6,2,0,0,1,.421,.409,.273,3.7,5.1,4.3,29.6,0.0,0.0,18.5,105,134,-7.4,1227
57,A.Sengun,Houston Rockets,Phoenix Suns,1,28.34,24,1,5,2,0,1,.581,.528,.222,3.7,21.0,10.9,6.8,3.3,0.0,30.2,124,124,4.4,1227
