,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,11,11,D.White o0.5 Blk,JoeDellera,-145,0.24,0.4055172413793103,0,Boston Celtics,D.White,Los Angeles Lakers,1,0.1655172413793103
