,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,26,26,26,L.Dort u16.5 Pts+Ast,PropBetGuy,-113,1.0,1.8849557522123888,0,Oklahoma City Thunder,L.Dort,Orlando Magic,0,0.8849557522123892
