Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
15,D.Jones o0.5 Blk,cowhitchurch,-155,0.78,D.Jones,Dallas Mavericks,Minnesota Timberwolves,0,1.2832258064516129,0.5032258064516129,0.4772727272727273,0,0.6,1,0.8,1
17,D.Jones o0.5 Blk,JoeDellera,-145,1.0,D.Jones,Dallas Mavericks,Minnesota Timberwolves,0,1.6896551724137931,0.6896551724137931,0.4772727272727273,0,0.6,1,0.8,1
1,L.Doncic o28.5 Pts,GDAWG5000,-120,0.6,L.Doncic,Dallas Mavericks,Minnesota Timberwolves,0,1.1,0.5000000000000001,0.7317073170731707,1,0.6,1,0.5,0
2,K.Towns o19.5 Pts,charliedisturco,-120,0.5,K.Towns,Minnesota Timberwolves,Dallas Mavericks,1,0.9166666666666669,0.4166666666666667,0.5616438356164384,1,0.4,0,0.5,0
3,L.Doncic o28.5 Pts,charliedisturco,-122,0.5,L.Doncic,Dallas Mavericks,Minnesota Timberwolves,0,0.9098360655737704,0.4098360655737705,0.7317073170731707,1,0.6,1,0.5,0
4,N.Reid o9.5 Pts,VegasRefund,-122,1.22,N.Reid,Minnesota Timberwolves,Dallas Mavericks,1,2.22,1.0000000000000002,0.6847826086956522,1,0.6,1,0.6,1
6,K.Towns o19.5 Pts,cowhitchurch,102,0.5,K.Towns,Minnesota Timberwolves,Dallas Mavericks,1,1.01,0.51,0.5616438356164384,1,0.4,0,0.5,0
7,P.Washington o12.5 Pts,MikeRandle,-110,1.0,P.Washington,Dallas Mavericks,Minnesota Timberwolves,0,1.9090909090909087,0.9090909090909092,0.3902439024390244,0,0.6,1,0.4,0
7,T.Hardaway o5.5 Pts,GreenDotDaily,105,1.0,T.Hardaway,Dallas Mavericks,Minnesota Timberwolves,0,2.05,1.0499999999999998,0.8045977011494253,1,0.6,1,0.5,0
9,L.Doncic o8.5 Rebs,kylemurray03,-120,1.2,L.Doncic,Dallas Mavericks,Minnesota Timberwolves,0,2.2,1.0000000000000002,0.6463414634146342,1,1.0,1,0.7,1
10,A.Edwards o5.5 Rebs,kylemurray03,-120,1.2,A.Edwards,Minnesota Timberwolves,Dallas Mavericks,1,2.2,1.0000000000000002,0.4555555555555555,0,0.4,0,0.5,0
13,P.Washington o5.5 Rebs,cowhitchurch,-137,0.69,P.Washington,Dallas Mavericks,Minnesota Timberwolves,0,1.1936496350364962,0.5036496350364963,0.5853658536585366,1,0.8,1,0.5,0
14,P.Washington o5.5 Rebs,VegasRefund,-129,1.29,P.Washington,Dallas Mavericks,Minnesota Timberwolves,0,2.29,1.0,0.5853658536585366,1,0.8,1,0.5,0
