,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,1,J.Randle o3.5 Ast,New York Knicks,SBK5065,-130,0.5,0.8846153846153846,0,J.Randle,Miami Heat,0,0.3846153846153846
