,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,1,1,2,J.Tatum u44.5 Pts+Rebs+Ast,SBK5065,-115,0.5,0.934782608695652,0,Boston Celtics,J.Tatum,Oklahoma City Thunder,0.0,0.434782608695652
1,2,2,3,J.Tatum u44.5 Pts+Rebs+Ast,PropBetGuy,-115,1.0,1.869565217391304,0,Boston Celtics,J.Tatum,Oklahoma City Thunder,0.0,0.869565217391304
2,5,5,6,D.Sabonis o41.5 Pts+Rebs+Ast,JoeMetz,-120,1.0,1.8333333333333333,0,Sacramento Kings,D.Sabonis,Utah Jazz,0.0,0.8333333333333333
3,6,6,7,D.Sabonis o41.5 Pts+Rebs+Ast,JoeDellera,-109,0.92,1.7640366972477066,0,Sacramento Kings,D.Sabonis,Utah Jazz,0.0,0.8440366972477066
