,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,3.0,3,D.DeRozan o22.5 Pts,Chicago Bulls,PropBomb,-125,1.25,2.25,8.443399999999999,D.DeRozan,Indiana Pacers,1,1.0,0.5862068965517241,1.0,0.4,0.0,0.3,0.0
2,,2,T.Haliburton u18.5 Pts,Indiana Pacers,PropBetGuy,-115,1.15,2.1499999999999995,2.3055999999999983,T.Haliburton,Chicago Bulls,0,0.9999999999999996,,,,,,
4,,4,T.Haliburton u18.5 Pts,Indiana Pacers,PropBomb,-125,1.25,2.25,0.0,T.Haliburton,Chicago Bulls,0,1.0,,,,,,
8,,8,L.Dort u15.5 Pts,Oklahoma City Thunder,PropBetGuy,-110,1.1,2.1,2.3055999999999983,L.Dort,Utah Jazz,1,1.0,,,,,,
9,,9,L.Dort u15.5 Pts,Oklahoma City Thunder,SBK5065,-115,0.58,1.0843478260869563,10.113500000000002,L.Dort,Utah Jazz,1,0.5043478260869564,,,,,,
