,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,4,P.Williams o10.5 Pts+Rebs,Chicago Bulls,PropBomb,-120,1.2,2.2,0,P.Williams,Toronto Raptors,0,1.0000000000000002,0.7317073170731707,1,0.8,1,0.7,1
