,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,3,J.Ivey o28.5 Pts+Ast,Detroit Pistons,PropBetGuy,-125,1.25,2.25,0,J.Ivey,Indiana Pacers,0,1.0,,,,,,
