,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,5,5,D.White u2.5 Ast,SBK5065,-122,0.5,0.9098360655737704,0,Boston Celtics,D.White,Miami Heat,0,0.4098360655737704
