,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,10,10,10,K.Murray u15.5 Pts+Rebs+Ast,SBK5065,-125,0.63,1.134,0,Sacramento Kings,K.Murray,Los Angeles Clippers,0.0,0.5039999999999999
1,14,14,14,L.Dort u22.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,2.2,0,Oklahoma City Thunder,L.Dort,Minnesota Timberwolves,0.0,1.0000000000000002
2,30,30,32,J.Smith o19.5 Pts+Rebs+Ast,JoeDellera,-115,0.5,0.934782608695652,0,Houston Rockets,J.Smith,Golden State Warriors,0.0,0.434782608695652
