,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,3,J.Brunson o28.5 Pts+Ast,New York Knicks,PropBetGuy,-113,1.13,2.13,-6.2400000000000055,J.Brunson,Philadelphia 76ers,0,1.0
1,7,D.White o19.5 Pts+Ast,Boston Celtics,PropBomb,-125,1.25,2.25,-7.23,D.White,Charlotte Hornets,1,1.0
2,9,F.VanVleet o27.5 Pts+Ast,Toronto Raptors,JoeMetz,-119,1.19,2.19,0.0,F.VanVleet,Utah Jazz,1,1.0
