,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,2,B.Ingram o36.5 Pts+Ast,New Orleans Pelicans,JoeMetz,-113,1.13,2.13,0,B.Ingram,Sacramento Kings,1,1.0,0.2682926829268293,0,0.6,1,0.6,1
