,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,12,12,12,K.Caldwell-Pope o17.5 Pts+Rebs+Ast,JoeDellera,-110,0.5,0.9545454545454546,0,Denver Nuggets,K.Caldwell-Pope,Sacramento Kings,0,0.4545454545454546
1,16,16,16,D.Green u22.5 Pts+Rebs+Ast,PropBetGuy,-125,1.0,1.8,0,Golden State Warriors,D.Green,Utah Jazz,1,0.8
