,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,2,R.Barrett u18.5 Pts,New York Knicks,JoeMetz,-125,1.25,2.25,2.681,R.Barrett,New Orleans Pelicans,1,1.0,0.4629629629629629,0,0.6,1,0.6,1
