,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
13,20,A.Gordon u22.5 Pts+Rebs+Ast,Denver Nuggets,PropBetGuy,-125,1.25,2.25,9.81,A.Gordon,Miami Heat,1,1.0,0.4352941176470588,0.0,0.6,1.0,0.8,1.0
14,21,M.Porter o24.5 Pts+Rebs+Ast,Denver Nuggets,VegasRefund,-135,1.35,2.35,-6.150399999999998,M.Porter,Miami Heat,1,1.0,0.5316455696202531,1.0,1.0,1.0,0.8,1.0
20,20,A.Gordon u22.5 Pts+Rebs+Ast,Denver Nuggets,PropBetGuy,-125,1.25,2.25,9.81,A.Gordon,Miami Heat,1,1.0,,,,,,
21,21,M.Porter o24.5 Pts+Rebs+Ast,Denver Nuggets,VegasRefund,-135,1.35,2.35,-6.150399999999998,M.Porter,Miami Heat,1,1.0,,,,,,
