,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,5,5,M.Thybulle o2.5 Stl+Blk,Portland Trail Blazers,SBK5065,-121,1.21,2.21,10.113500000000002,M.Thybulle,Orlando Magic,0,1.0,0.8571428571428571,1,1.0,1,0.8571428571428571,1
1,6,6,M.Thybulle o2.5 Stl+Blk,Portland Trail Blazers,JoeDellera,-121,0.25,0.4566115702479338,-7.000099999999998,M.Thybulle,Orlando Magic,0,0.2066115702479338,0.8571428571428571,1,1.0,1,0.8571428571428571,1
