,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,3.0,3,D.DeRozan o22.5 Pts,Chicago Bulls,PropBomb,-125,1.25,2.25,8.443399999999999,D.DeRozan,Indiana Pacers,1,1.0,0.5862068965517241,1.0,0.4,0.0,0.3,0.0
3,,3,D.DeRozan o22.5 Pts,Chicago Bulls,PropBomb,-125,1.25,2.25,8.443399999999999,D.DeRozan,Indiana Pacers,1,1.0,,,,,,
