Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
B.Lopez o1.5 3pt M,CamIsMoney18,Milwaukee Bucks,Oklahoma City Thunder,0,0.5106382978723404,1,0.6,1,0.5,0,-124,1.0,1.806451612903225,0.8064516129032258,B.Lopez
M.Conley o1.5 3pt M,MJCLocks,Minnesota Timberwolves,Sacramento Kings,1,0.5227272727272727,1,0.8,1,0.6,1,-125,1.0,1.8,0.8,M.Conley
C.Paul o1.5 3pt M,TopShelfAction,San Antonio Spurs,Memphis Grizzlies,0,0.5869565217391305,1,0.6,1,0.7,1,-105,1.3,2.538095238095238,1.238095238095238,C.Paul
L.Markkanen u3.5 3pt M,TopShelfAction,Utah Jazz,Indiana Pacers,1,0.6666666666666666,1,0.8,1,0.7,1,-130,1.4,2.476923076923077,1.0769230769230766,L.Markkanen
