,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Schroder o7.5 Rebs+Ast,kylemurray03,-125,0.8,D.Schroder,Toronto Raptors,Phoenix Suns,1,1.4400000000000002,0.6400000000000001,0.7222222222222222,1,0.4,0,0.6,1
1,J.Duren o13.5 Rebs+Ast,kylemurray03,-105,1.0,J.Duren,Detroit Pistons,Los Angeles Lakers,1,1.9523809523809523,0.9523809523809524,0.7,1,0.8,1,0.7,1
