,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,5,A.Horford o1.5 Stl+Blk,Boston Celtics,JoeDellera,-150,1.0,1.6666666666666663,0.0,A.Horford,Miami Heat,1,0.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0
