,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,1.0,1.0,4.0,4,4,4,G.Allen o8.5 Pts,JoeDellera,-130,0.38,0.6723076923076923,0,Milwaukee Bucks,G.Allen,Chicago Bulls,0,0.2923076923076922,0.5897435897435898,1.0,0.8,1.0,0.6,1.0
17,,,,17,17,17,D.DiVincenzo o6.5 Pts,SBK5065,-115,1.0,1.869565217391304,0,Golden State Warriors,D.DiVincenzo,Utah Jazz,1,0.869565217391304,,,,,,
