,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,C.Sexton o23.5 Pts+Ast,PropBetGuy,-122,1.22,C.Sexton,Utah Jazz,New York Knicks,0,2.22,1.0000000000000002,0.4166666666666667,0,0.6,1,0.8,1
1,P.Siakam o22.5 Pts+Ast,JoeDellera,-110,1.0,P.Siakam,Indiana Pacers,Boston Celtics,0,1.9090909090909087,0.9090909090909092,0.6666666666666666,1,0.6,1,0.6666666666666666,1
