,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,2.0,2,J.Randle o11.5 Rebs,New York Knicks,JoeMetz,-128,1.28,2.28,-14.829999999999998,J.Randle,Toronto Raptors,0.0,1.0000000000000002,0.4166666666666667,0.0,0.8,1.0,0.8,1.0
4,6.0,6,B.Simmons o7.5 Rebs,Brooklyn Nets,JoeMetz,-120,1.2,2.2,0.0,B.Simmons,Golden State Warriors,0.0,1.0000000000000002,0.4411764705882353,0.0,0.6,1.0,0.4,0.0
2,,2,J.Randle o11.5 Rebs,New York Knicks,JoeMetz,-128,1.28,2.28,-14.829999999999998,J.Randle,Toronto Raptors,0.0,1.0000000000000002,,,,,,
6,,6,B.Simmons o7.5 Rebs,Brooklyn Nets,JoeMetz,-120,1.2,2.2,0.0,B.Simmons,Golden State Warriors,0.0,1.0000000000000002,,,,,,
