Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Sengun o5.5 Ast,Noto,-113,1.13,A.Sengun,Houston Rockets,Charlotte Hornets,1,2.13,1.0,1.0,1,1.0,1,1.0,1
1,B.Miller o1.5 Ast,SBK5065,-140,0.5,B.Miller,Charlotte Hornets,Houston Rockets,0,0.8571428571428572,0.3571428571428572,1.0,1,1.0,1,1.0,1
2,K.George o1.5 Ast,SBK5065,-130,1.0,K.George,Utah Jazz,Memphis Grizzlies,1,1.7692307692307692,0.7692307692307692,1.0,1,1.0,1,1.0,1
3,C.Reddish u1.5 Ast,SBK5065,-150,1.0,C.Reddish,Los Angeles Lakers,Los Angeles Clippers,1,1.6666666666666663,0.6666666666666665,0.75,1,0.75,1,0.75,1
4,J.Holiday u6.5 Ast,JoeDellera,-154,0.32,J.Holiday,Boston Celtics,Indiana Pacers,1,0.5277922077922078,0.2077922077922078,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
5,J.Holiday u6.5 Ast,SBK5065,-130,1.0,J.Holiday,Boston Celtics,Indiana Pacers,1,1.7692307692307692,0.7692307692307692,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
0,D.Mitchell u14.5 Pts+Ast,SBK5065,-120,1.0,D.Mitchell,Sacramento Kings,Golden State Warriors,0,1.8333333333333333,0.8333333333333335,1.0,1,1.0,1,1.0,1
1,J.Grant u21.5 Pts+Ast,PropBetGuy,-122,1.22,J.Grant,Portland Trail Blazers,Detroit Pistons,0,2.22,1.0000000000000002,0.75,1,0.75,1,0.75,1
2,P.Siakam u25.5 Pts+Ast,PropBetGuy,-115,1.15,P.Siakam,Toronto Raptors,Milwaukee Bucks,1,2.1499999999999995,0.9999999999999996,1.0,1,1.0,1,1.0,1
0,X.Tillman o10.5 Pts,OldManWhoBets,100,0.5,X.Tillman,Memphis Grizzlies,Utah Jazz,0,1.0,0.5,0.5,0,0.5,0,0.5,0
1,B.Adebayo o19.5 Pts,OldManWhoBets,-104,0.48,B.Adebayo,Miami Heat,Brooklyn Nets,1,0.9415384615384615,0.4615384615384615,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
2,T.Herro o22.5 Pts,OldManWhoBets,-106,0.47,T.Herro,Miami Heat,Brooklyn Nets,1,0.9133962264150944,0.4433962264150943,0.5,0,0.5,0,0.5,0
3,B.Adebayo o18.5 Pts,PropBomb,-110,1.0,B.Adebayo,Miami Heat,Brooklyn Nets,1,1.9090909090909087,0.9090909090909092,1.0,1,1.0,1,1.0,1
4,M.Bridges u24.5 Pts,SBK5065,-125,0.8,M.Bridges,Brooklyn Nets,Miami Heat,0,1.4400000000000002,0.6400000000000001,1.0,1,1.0,1,1.0,1
5,M.Bridges u24.5 Pts,PropBetGuy,-115,1.0,M.Bridges,Brooklyn Nets,Miami Heat,0,1.869565217391304,0.8695652173913042,1.0,1,1.0,1,1.0,1
6,T.Jones o11.5 Pts,OldManWhoBets,-106,0.5,T.Jones,Washington Wizards,Atlanta Hawks,0,0.9716981132075472,0.4716981132075472,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
7,J.Johnson o12.5 Pts,PropBetGuy,-118,1.18,J.Johnson,Atlanta Hawks,Washington Wizards,1,2.18,0.9999999999999998,0.5,0,0.5,0,0.5,0
8,S.Barnes o18.5 Pts,OldManWhoBets,100,0.5,S.Barnes,Toronto Raptors,Milwaukee Bucks,1,1.0,0.5,0.75,1,0.75,1,0.75,1
0,P.Washington o4.5 Rebs,SBK5065,-114,1.0,P.Washington,Charlotte Hornets,Houston Rockets,0,1.8771929824561404,0.8771929824561404,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
1,K.Looney u11.5 Rebs,SBK5065,-120,0.83,K.Looney,Golden State Warriors,Sacramento Kings,1,1.5216666666666667,0.6916666666666668,0.75,1,0.75,1,0.75,1
2,D.Sabonis o12.5 Rebs,JoeDellera,-108,1.08,D.Sabonis,Sacramento Kings,Golden State Warriors,0,2.08,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
3,C.Wood o5.5 Rebs,SBK5065,-140,1.0,C.Wood,Los Angeles Lakers,Los Angeles Clippers,1,1.7142857142857144,0.7142857142857144,0.5,0,0.5,0,0.5,0
4,R.Williams u7.5 Rebs,SBK5065,-140,1.0,R.Williams,Portland Trail Blazers,Detroit Pistons,0,1.7142857142857144,0.7142857142857144,1.0,1,1.0,1,1.0,1
