,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,C.Braun o9.5 Pts+Rebs,ActionIsland,-136,0.5,C.Braun,Denver Nuggets,Minnesota Timberwolves,0,0.8676470588235294,0.3676470588235294,0.5217391304347826,1,0.4,0,0.3,0
10,C.Braun o9.5 Pts+Rebs,GDAWG5000,100,0.5,C.Braun,Denver Nuggets,Minnesota Timberwolves,0,1.0,0.5,0.5217391304347826,1,0.4,0,0.3,0
16,C.Braun o9.5 Pts+Rebs,GreenDotDaily,100,1.0,C.Braun,Denver Nuggets,Minnesota Timberwolves,0,2.0,1.0,0.5217391304347826,1,0.4,0,0.3,0
18,C.Braun o9.5 Pts+Rebs,JoeDellera,100,1.5,C.Braun,Denver Nuggets,Minnesota Timberwolves,0,3.0,1.5,0.5217391304347826,1,0.4,0,0.3,0
