,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,5.0,5,T.Rozier o2.5 3pt M,Charlotte Hornets,SBK5065,-120,0.6,1.1,17.517899999999997,T.Rozier,Detroit Pistons,0,0.5000000000000001,0.5116279069767442,1.0,0.8,1.0,0.6,1.0
1,6.0,6,T.Rozier o2.5 3pt M,Charlotte Hornets,JoeDellera,-120,0.8,1.4666666666666668,12.2735,T.Rozier,Detroit Pistons,0,0.6666666666666667,0.5116279069767442,1.0,0.8,1.0,0.6,1.0
8,18.0,18,T.Harris o1.5 3pt M,Philadelphia 76ers,JoeDellera,-120,1.0,1.8333333333333333,0.0,T.Harris,San Antonio Spurs,0,0.8333333333333335,0.5652173913043478,1.0,0.6,1.0,0.6,1.0
3,,3,K.Murray o2.5 3pt M,Sacramento Kings,JoeDellera,100,0.75,1.5,0.0,K.Murray,Indiana Pacers,0,0.75,,,,,,
5,,5,T.Rozier o2.5 3pt M,Charlotte Hornets,SBK5065,-120,0.6,1.1,17.517899999999997,T.Rozier,Detroit Pistons,0,0.5000000000000001,,,,,,
6,,6,T.Rozier o2.5 3pt M,Charlotte Hornets,JoeDellera,-120,0.8,1.4666666666666668,12.2735,T.Rozier,Detroit Pistons,0,0.6666666666666667,,,,,,
18,,18,T.Harris o1.5 3pt M,Philadelphia 76ers,JoeDellera,-120,1.0,1.8333333333333333,0.0,T.Harris,San Antonio Spurs,0,0.8333333333333335,,,,,,
