,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
6,9,M.Branham o17.5 Pts+Rebs,San Antonio Spurs,SBK5065,-135,1.35,2.35,16.2603,M.Branham,New Orleans Pelicans,0,1.0,0.2181818181818181,0.0,0.4,0.0,0.5,0.0
8,15,M.Branham o17.5 Pts+Rebs,San Antonio Spurs,JoeDellera,-135,1.0,1.7407407407407407,0.0,M.Branham,New Orleans Pelicans,0,0.7407407407407407,0.2181818181818181,0.0,0.4,0.0,0.5,0.0
7,7,J.Wiseman o25.5 Pts+Rebs,Detroit Pistons,SBK5065,-110,0.55,1.05,16.2603,J.Wiseman,Atlanta Hawks,0,0.5,,,,,,
