,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,2,J.Harden u23.5 Pts,Philadelphia 76ers,PropBetGuy,-124,1.24,2.24,0,J.Harden,Boston Celtics,0,0.9999999999999998,0.6612903225806451,1.0,1.0,1.0,1.0,1.0
2,3,T.Harris o16.5 Pts,Philadelphia 76ers,JoeDellera,-110,0.5,0.9545454545454546,0,T.Harris,Boston Celtics,0,0.4545454545454546,0.4230769230769231,0.0,0.6,1.0,0.3,0.0
2,2,J.Harden u23.5 Pts,Philadelphia 76ers,PropBetGuy,-124,1.24,2.24,0,J.Harden,Boston Celtics,0,0.9999999999999998,,,,,,
