Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
T.Maxey o28.5 Pts+Rebs,Rotowire Sleeper,Philadelphia 76ers,New York Knicks,1.0,0.5483870967741935,1,0.8,1,0.7,1,100,1.5,3.0,1.5,T.Maxey
M.Porter o20.5 Pts+Rebs,Rotowire Prizepicks,Denver Nuggets,Houston Rockets,1.0,0.8461538461538461,1,0.6,1,0.8,1,100,1.5,3.0,1.5,M.Porter
K.Porzingis o25.5 Pts+Rebs,Rotowire Prizepicks,Boston Celtics,Toronto Raptors,0.0,0.6875,1,0.8,1,0.6,1,100,1.5,3.0,1.5,K.Porzingis
J.Green o27.5 Pts+Rebs,Rotowire Sleeper_duplicate,Houston Rockets,Denver Nuggets,0.0,0.3673469387755102,0,0.8,1,0.5,0,100,1.5,3.0,1.5,J.Green
C.Paul o13.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Memphis Grizzlies,1.0,0.5526315789473685,1,0.8,1,0.7,1,100,1.5,3.0,1.5,C.Paul
R.Hachimura o14.5 Pts+Rebs,PropBomb,Los Angeles Lakers,Miami Heat,1.0,0.5,0,0.2,0,0.4,0,-130,1.3,2.3,0.9999999999999998,R.Hachimura
B.Miller o22.5 Pts+Rebs,KyleJustBets,Charlotte Hornets,Utah Jazz,0.0,0.6538461538461539,1,0.4,0,0.7,1,-125,1.0,1.8,0.8,B.Miller
D.Jones o8.5 Pts+Rebs,Rotowire Prizepicks_duplicate,Los Angeles Clippers,Brooklyn Nets,1.0,0.75,1,0.8,1,0.7,1,100,1.5,3.0,1.5,D.Jones
A.Wiggins o20.5 Pts+Rebs,Rotowire Prizepicks_duplicate,Golden State Warriors,Minnesota Timberwolves,0.0,0.5454545454545454,1,0.8,1,0.5,0,100,1.5,3.0,1.5,A.Wiggins
D.Jones o8.5 Pts+Rebs,Rotowire Sleeper_duplicate,Los Angeles Clippers,Brooklyn Nets,1.0,0.75,1,0.8,1,0.7,1,100,1.5,3.0,1.5,D.Jones
M.Porter o23.5 Pts+Rebs,Rotowire Prizepicks,Denver Nuggets,Houston Rockets,1.0,0.6153846153846154,1,0.4,0,0.7,1,100,1.5,3.0,1.5,M.Porter
K.Dunn o7.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Brooklyn Nets,1.0,0.7368421052631579,1,0.2,0,0.6,1,100,1.5,3.0,1.5,K.Dunn
J.Harden o26.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Brooklyn Nets,1.0,0.5277777777777778,1,0.4,0,0.6,1,100,1.5,3.0,1.5,J.Harden
