,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Brunson o36.5 Pts+Ast,the_degenerates,-120,1.2,J.Brunson,New York Knicks,Philadelphia 76ers,0,2.2,1.0000000000000002,0.4038461538461538,0,0.6,1,0.7,1
1,F.Wagner o22.5 Pts+Ast,kylemurray03,-120,1.2,F.Wagner,Orlando Magic,Cleveland Cavaliers,0,2.2,1.0000000000000002,0.6382978723404256,1,0.6,1,0.7,1
