,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,6,P.Beverley u7.5 Rebs+Ast,Los Angeles Lakers,SBK5065,-125,1.25,2.25,0.0,P.Beverley,Brooklyn Nets,0,1.0
1,16,A.Edwards o10.5 Rebs+Ast,Minnesota Timberwolves,JoeMetz,-123,1.23,2.23,-3.0200000000000005,A.Edwards,Sacramento Kings,1,1.0
