,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,4,P.Beverley u1.5 3pt M,Los Angeles Lakers,SBK5065,-110,1.1,2.1,0.0,P.Beverley,Brooklyn Nets,0,1.0,0.6666666666666666,1.0,0.4,0.0,0.4,0.0
