,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,1,1,1,M.Robinson o17.5 Pts+Rebs,SBK5065,-120,1.0,1.8333333333333333,0,New York Knicks,M.Robinson,Milwaukee Bucks,1,0.8333333333333333
