,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,1,1.0,3.0,3.0,3,3,J.Randle u26.5 Pts,PropBetGuy,-110,1.0,1.9090909090909087,0,New York Knicks,J.Randle,Milwaukee Bucks,1,0.9090909090909088,0.6136363636363636,1.0,0.6,1.0,0.4,0.0
3,3,3.0,9.0,9.0,9,9,J.Valanciunas o16.5 Pts,PropBomb,-114,1.0,1.8771929824561404,0,New Orleans Pelicans,J.Valanciunas,Washington Wizards,0,0.8771929824561404,0.2558139534883721,0.0,0.6,1.0,0.3,0.0
10,10,,,,10,10,R.Hachimura o13.5 Pts,JoeDellera,-110,0.75,1.431818181818182,0,Washington Wizards,R.Hachimura,New Orleans Pelicans,1,0.6818181818181821,,,,,,
