,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,9,M.Porter u15.5 Pts,Denver Nuggets,PropBetGuy,-120,1.2,2.2,0,M.Porter,Los Angeles Lakers,1,1.0000000000000002,0.4189189189189189,0,0.6,1,0.7,1
