,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Murray u24.5 Pts,SBK5065,-120,0.6,D.Murray,Atlanta Hawks,Miami Heat,0.0,1.1,0.5000000000000001,0.725,1,0.4,0,0.5,0
1,T.Herro o22.5 Pts,GoldBoys,-115,1.15,T.Herro,Miami Heat,Atlanta Hawks,1.0,2.1499999999999995,0.9999999999999996,0.5,0,0.4,0,0.4,0
