,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,R.Westbrook o12.5 Pts+Rebs,PropBetGuy,-108,1.08,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,0,2.08,1.0,0.704225352112676,1,0.6,1,0.8,1
1,I.Zubac o22.5 Pts+Rebs,PropBetGuy,-105,1.05,I.Zubac,Los Angeles Clippers,Dallas Mavericks,0,2.05,0.9999999999999998,0.4225352112676056,0,0.8,1,0.7,1
