,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,4.0,4,J.Grant u30.5 Pts+Rebs+Ast,Portland Trail Blazers,PropBetGuy,-113,1.13,2.13,-0.5899999999999999,J.Grant,Atlanta Hawks,0,1.0,0.6491228070175439,1.0,0.6,1.0,0.8,1.0
10,19.0,19,J.Murray u32.5 Pts+Rebs+Ast,Denver Nuggets,PropBetGuy,-115,1.15,2.1499999999999995,-0.5899999999999999,J.Murray,Memphis Grizzlies,1,0.9999999999999996,0.5918367346938775,1.0,0.4,0.0,0.3,0.0
11,20.0,20,J.Murray u32.5 Pts+Rebs+Ast,Denver Nuggets,SBK5065,-115,0.58,1.0843478260869563,9.886200000000002,J.Murray,Memphis Grizzlies,1,0.5043478260869564,0.5918367346938775,1.0,0.4,0.0,0.3,0.0
4,,4,J.Grant u30.5 Pts+Rebs+Ast,Portland Trail Blazers,PropBetGuy,-113,1.13,2.13,-0.5899999999999999,J.Grant,Atlanta Hawks,0,1.0,,,,,,
