,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,2,B.Brown o13.5 Pts+Rebs,Denver Nuggets,VegasRefund,-122,1.22,2.22,0,B.Brown,Phoenix Suns,1,1.0000000000000002,0.6235294117647059,1,0.8,1,0.8,1
