,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
8,8,J.Williams o1.5 Stl+Blk,Oklahoma City Thunder,JoeDellera,-120,0.4,0.7333333333333334,18.0977,J.Williams,Golden State Warriors,1,0.3333333333333333
9,9,J.Williams o1.5 Stl+Blk,Oklahoma City Thunder,SBK5065,-120,0.6,1.1,15.7136,J.Williams,Golden State Warriors,1,0.5000000000000001
