,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,6,J.Hart o0.5 3pt M,New York Knicks,cowhitchurch,-161,0.81,1.3131055900621118,0.0,J.Hart,Atlanta Hawks,0,0.5031055900621118,1.0,1.0,1.0,1.0,1.0,1.0
5,10,D.Bane o2.5 3pt M,Memphis Grizzlies,JoeDellera,-132,1.0,1.7575757575757576,0.0,D.Bane,Utah Jazz,1,0.7575757575757576,0.6176470588235294,1.0,0.8,1.0,0.5,0.0
6,6,J.Hart o0.5 3pt M,New York Knicks,cowhitchurch,-161,0.81,1.3131055900621118,0.0,J.Hart,Atlanta Hawks,0,0.5031055900621118,,,,,,
10,10,D.Bane o2.5 3pt M,Memphis Grizzlies,JoeDellera,-132,1.0,1.7575757575757576,0.0,D.Bane,Utah Jazz,1,0.7575757575757576,,,,,,
