,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,3,3,3,K.Oubre u20.5 Pts,PropBetGuy,-125,1.25,2.25,-22.5757,Charlotte Hornets,K.Oubre,Los Angeles Clippers,1,1.0
1,4,4,4,K.Middleton u17.5 Pts,SBK5065,-124,0.62,1.12,10.2692,Milwaukee Bucks,K.Middleton,Orlando Magic,0,0.5000000000000001
2,7,7,7,F.VanVleet u17.5 Pts,SBK5065,-125,0.63,1.134,10.2692,Toronto Raptors,F.VanVleet,Boston Celtics,1,0.5039999999999999
3,10,10,10,C.Capela o12.5 Pts,SBK5065,-115,0.58,1.0843478260869563,10.2692,Atlanta Hawks,C.Capela,Oklahoma City Thunder,1,0.5043478260869564
4,14,14,14,S.Adams o8.5 Pts,SBK5065,-120,0.6,1.1,10.2692,Memphis Grizzlies,S.Adams,Miami Heat,1,0.5000000000000001
5,19,19,19,D.Ayton o16.5 Pts,PropBomb,-122,1.22,2.22,0.0,Phoenix Suns,D.Ayton,Dallas Mavericks,0,1.0000000000000002
6,20,20,20,D.Ayton o17.5 Pts,JoeDellera,-115,1.0,1.869565217391304,-4.1931,Phoenix Suns,D.Ayton,Dallas Mavericks,0,0.869565217391304
