,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,6,K.Thompson u29.5 Pts+Rebs+Ast,Golden State Warriors,PropBetGuy,-106,1.06,2.06,0,K.Thompson,Los Angeles Lakers,1,1.0,0.5789473684210527,1,0.8,1,0.6,1
