,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,20,J.Butler u33.5 Pts+Ast,Miami Heat,PropBetGuy,-120,1.2,2.2,10.750000000000002,J.Butler,Denver Nuggets,0,1.0000000000000002
