,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Horford o2.5 3pt M,cowhitchurch,148,0.51,A.Horford,Boston Celtics,Indiana Pacers,1,1.2648,0.7547999999999999,0.2368421052631578,0,0.6,1,0.3,0
1,A.Horford o2.5 3pt M,JoeDellera,150,1.0,A.Horford,Boston Celtics,Indiana Pacers,1,2.5,1.5,0.2368421052631578,0,0.6,1,0.3,0
