Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Holiday o24.5 Pts+Rebs+Ast,the_degenerates,-110,1.1,J.Holiday,Boston Celtics,Indiana Pacers,1,2.1,1.0,0.3375,0,0.6,1,0.3,0
0,J.Tatum o29.5 Pts,charliedisturco,-120,0.5,J.Tatum,Boston Celtics,Indiana Pacers,1,0.9166666666666669,0.4166666666666667,0.3529411764705882,0,0.6,1,0.3,0
1,J.Holiday o13.5 Pts,VegasRefund,-118,1.18,J.Holiday,Boston Celtics,Indiana Pacers,1,2.18,0.9999999999999998,0.3875,0,0.6,1,0.4,0
2,O.Toppin o8.5 Pts,GreenDotDaily,-135,1.0,O.Toppin,Indiana Pacers,Boston Celtics,0,1.7407407407407407,0.7407407407407407,0.5979381443298969,1,0.6,1,0.7,1
0,A.Horford o2.5 3pt M,cowhitchurch,148,0.51,A.Horford,Boston Celtics,Indiana Pacers,1,1.2648,0.7547999999999999,0.2368421052631578,0,0.6,1,0.3,0
1,A.Horford o2.5 3pt M,JoeDellera,150,1.0,A.Horford,Boston Celtics,Indiana Pacers,1,2.5,1.5,0.2368421052631578,0,0.6,1,0.3,0
0,D.White o4.5 Ast,VegasRefund,-139,1.39,D.White,Boston Celtics,Indiana Pacers,1,2.39,0.9999999999999998,0.5833333333333334,1,0.6,1,0.4,0
1,J.Brown u3.5 Ast,GDAWG5000,-135,0.68,J.Brown,Boston Celtics,Indiana Pacers,1,1.1837037037037037,0.5037037037037037,0.5679012345679012,1,0.6,1,0.8,1
2,J.Brown u3.5 Ast,JoeDellera,-135,0.5,J.Brown,Boston Celtics,Indiana Pacers,1,0.8703703703703703,0.3703703703703703,0.5679012345679012,1,0.6,1,0.8,1
3,J.Brown u3.5 Ast,SBK5065,-135,1.0,J.Brown,Boston Celtics,Indiana Pacers,1,1.7407407407407407,0.7407407407407407,0.5679012345679012,1,0.6,1,0.8,1
4,J.Brown u3.5 Ast,ChrisRaybon,-135,1.0,J.Brown,Boston Celtics,Indiana Pacers,1,1.7407407407407407,0.7407407407407407,0.5679012345679012,1,0.6,1,0.8,1
0,J.Tatum o9.5 Rebs,charliedisturco,-150,0.6,J.Tatum,Boston Celtics,Indiana Pacers,1,1.0,0.3999999999999999,0.388235294117647,0,0.8,1,0.8,1
1,L.Kornet u3.5 Rebs,GDAWG5000,-110,0.55,L.Kornet,Boston Celtics,Indiana Pacers,1,1.05,0.5,0.4722222222222222,0,0.6,1,0.4,0
2,L.Kornet u3.5 Rebs,charliedisturco,-110,0.5,L.Kornet,Boston Celtics,Indiana Pacers,1,0.9545454545454546,0.4545454545454546,0.4722222222222222,0,0.6,1,0.4,0
3,L.Kornet u3.5 Rebs,SBK5065,-106,0.53,L.Kornet,Boston Celtics,Indiana Pacers,1,1.03,0.5,0.4722222222222222,0,0.6,1,0.4,0
4,L.Kornet u3.5 Rebs,JoeDellera,105,1.0,L.Kornet,Boston Celtics,Indiana Pacers,1,2.05,1.0499999999999998,0.4722222222222222,0,0.6,1,0.4,0
5,L.Kornet u3.5 Rebs,PropBomb,-110,1.32,L.Kornet,Boston Celtics,Indiana Pacers,1,2.52,1.2,0.4722222222222222,0,0.6,1,0.4,0
0,J.Tatum o40.5 Pts+Rebs,the_degenerates,-118,1.18,J.Tatum,Boston Celtics,Indiana Pacers,1,2.18,0.9999999999999998,0.2352941176470588,0,0.6,1,0.3,0
