,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,4,4,7,7,7,7,N.Vucevic o17.5 Pts,JoeDellera,-130,0.3,0.5307692307692308,0,Chicago Bulls,N.Vucevic,Utah Jazz,1,0.2307692307692307,0.5,0,0.6,1,0.7,1
1,5,5,9,9,9,9,N.Vucevic o17.5 Pts,SBK5065,-120,0.6,1.1,0,Chicago Bulls,N.Vucevic,Utah Jazz,1,0.5000000000000001,0.5,0,0.6,1,0.7,1
