Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
B.Beal o13.5 Pts,therocketplays,Phoenix Suns,Charlotte Hornets,0.0,0.7916666666666666,1,0.4,0,0.7,1,-110,1.1,2.1,1.0,B.Beal
N.Jokic u29.5 Pts,sandyplashkes,Denver Nuggets,Boston Celtics,1.0,0.4838709677419355,0,0.2,0,0.4,0,-104,1.04,2.04,1.0,N.Jokic
N.Jokic u29.5 Pts,LinesAtLunch,Denver Nuggets,Boston Celtics,1.0,0.4838709677419355,0,0.2,0,0.4,0,-104,1.04,2.04,1.0,N.Jokic
A.Davis o25.5 Pts,JoeDellera,Los Angeles Lakers,Dallas Mavericks,0.0,0.5454545454545454,1,0.6,1,0.4,0,-125,1.0,1.8,0.8,A.Davis
C.McCollum u24.5 Pts,gneiffer07,New Orleans Pelicans,Minnesota Timberwolves,1.0,0.6086956521739131,1,0.2,0,0.6,1,-120,1.2,2.2,1.0000000000000002,C.McCollum
D.Murray u18.5 Pts,Rotowire Prizepicks,New Orleans Pelicans,Minnesota Timberwolves,1.0,0.7894736842105263,1,1.0,1,0.9,1,100,1.5,3.0,1.5,D.Murray
D.Finney-Smith o6.5 Pts,Markus_Markets,Los Angeles Lakers,Dallas Mavericks,0.0,0.5,0,0.5,0,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,D.Finney-Smith
J.Holiday o10.5 Pts,Rotowire Sleeper,Boston Celtics,Denver Nuggets,0.0,0.6333333333333333,1,0.8,1,0.7,1,100,1.5,3.0,1.5,J.Holiday
J.Brown o22.5 Pts,FirefighterBets,Boston Celtics,Denver Nuggets,0.0,0.6206896551724138,1,0.6,1,0.4,0,-115,1.0,1.869565217391304,0.8695652173913042,J.Brown
S.Curry u25.5 Pts,gneiffer07_duplicate,Golden State Warriors,Miami Heat,1.0,0.6071428571428571,1,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,S.Curry
S.Curry u25.5 Pts,gneiffer07_duplicate,Charlotte Hornets,Phoenix Suns,1.0,1.0,1,1.0,1,1.0,1,-115,1.15,2.1499999999999995,0.9999999999999996,S.Curry
D.Hunter o18.5 Pts,FirefighterBets,Atlanta Hawks,Utah Jazz,0.0,0.68,1,0.6,1,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692,D.Hunter
D.Finney-Smith o6.5 Pts,therocketplays,Los Angeles Lakers,Dallas Mavericks,0.0,0.5,0,0.5,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,D.Finney-Smith
C.McCollum u20.5 Pts,TopShelfAction,New Orleans Pelicans,Minnesota Timberwolves,1.0,0.4347826086956521,0,0.0,0,0.4,0,102,1.1,2.2220000000000004,1.1220000000000003,C.McCollum
C.McCollum o20.5 Pts,HPBasketball,New Orleans Pelicans,Minnesota Timberwolves,1.0,0.5652173913043478,1,1.0,1,0.6,1,-115,0.27,0.5047826086956522,0.2347826086956521,C.McCollum
J.Randle o18.5 Pts,PropBomb,Minnesota Timberwolves,New Orleans Pelicans,0.0,0.6,1,0.2,0,0.5,0,-125,1.25,2.25,1.0,J.Randle
L.Ball o26.5 Pts,itsbucketsnba_duplicate,Charlotte Hornets,Phoenix Suns,1.0,0.6521739130434783,1,0.4,0,0.6,1,-123,1.0,1.8130081300813008,0.8130081300813008,L.Ball
M.Porter o18.5 Pts,Rotowire Sleeper,Denver Nuggets,Boston Celtics,1.0,0.5588235294117647,1,1.0,1,0.7,1,100,1.5,3.0,1.5,M.Porter
S.Hauser o7.5 Pts,Rotowire Sleeper,Boston Celtics,Denver Nuggets,0.0,0.5172413793103449,1,0.6,1,0.4,0,100,1.5,3.0,1.5,S.Hauser
S.Hauser o6.5 Pts,Rotowire Sleeper,Boston Celtics,Denver Nuggets,0.0,0.5172413793103449,1,0.6,1,0.4,0,100,1.5,3.0,1.5,S.Hauser
