,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,0,T.Horton-Tucker u25.5 Pts+Rebs+Ast,Utah Jazz,PropBetGuy,-120,1.2,2.2,3.7802,T.Horton-Tucker,Orlando Magic,0,1.0000000000000002,0.903846153846154,1,0.8,1,0.7,1
